rei,a,cf,epsilon,eta,fic,ficfn,foc,g,gstd,lambda,mu,nuw,nuwta,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
799341.466258671,0.0,0.004085759282565804,1.7412739037223013,3.663008799654545e-05,11.783856461231169,-11.789841247269138,0.0,2610610782.756111,445320564.275842,0.00013316842330713384,1.4634977217399622e-06,313.5626713616226,0.005033496407906463,1031.8927589318857,968606998369.5498,20.027112738361044,0.015771205290000822,20.02754511379868,20.0249065772289,20.028886524054336,59.86528682009027,19.43145665218381,3.314364631980071
810153.7017573144,0.0,0.004075866061345212,1.8090671057796197,3.628572665350899e-05,11.944088522760124,-11.944184048555906,0.0,2675298273.2518764,373670319.813952,0.0001317148356236485,1.4636009489907517e-06,317.03296322282813,0.005034798648989604,1031.892207117986,995026901145.5474,20.02723876727536,0.01593045470597201,20.028116394429546,20.025196384051643,20.02840352334393,59.85832402015139,19.9156935874498,2.7816497584243898
820965.9372559576,0.0,0.004066506402151389,1.8776384522948104,3.594738140419891e-05,12.102413614806101,-12.105440283747404,0.0,2740868539.3797936,324565554.73881465,0.00013027926270406747,1.4634715311166924e-06,320.5257932442719,0.0050365719106008735,1031.89025928995,1021764286905.3004,20.032753205176956,0.01720016829664325,20.035857826497594,20.030561238546017,20.031840550486976,59.86151665627142,20.400128697655422,2.4157384425699395
831778.1727546009,0.0,0.004055440726490018,1.9460493721227632,3.56204258740682e-05,12.258856835808524,-12.268545652374513,0.0,2805856088.128384,291914984.081625,0.0001289356121934766,1.463119364037356e-06,323.8631308986647,0.005036029776452997,1031.8868768218945,1048847248635.4038,20.043637459984666,0.018547797294830682,20.04710965031671,20.038867467216594,20.04493526242109,59.86559161790087,20.87375482233117,2.1717800867732193
842590.4082532442,0.0,0.004043784440299593,2.0150276103011087,3.530210118681017e-05,12.41404984444081,-12.428196200696268,0.0,2870984918.3716407,280129645.2603046,0.00012764635948358854,1.4626300002695494e-06,327.13181263055134,0.005034554651678064,1031.8828566186928,1076274712493.0543,20.057300703448945,0.014977405030908691,20.055940832476292,20.049861413856533,20.066099864014443,59.869230088649736,21.34390736671939,2.0827962638595765
853402.6437518875,0.0,0.004033797943905023,2.0887746048290317,3.498738980903426e-05,12.574196068627161,-12.590609446131088,0.0,2937836294.9478707,285633512.39561766,0.00012633935844327048,1.4627261183337332e-06,330.51233261474584,0.005034953967959118,1031.8851392567367,1104056009411.0684,20.05140865258662,0.01824894336645243,20.04427361062436,20.05631893465735,20.053633412477048,59.86352759780659,21.843928781339287,2.123937082056738
864214.8792505307,0.0,0.004025291135986319,2.167272234355643,3.4677317862309634e-05,12.738533193645049,-12.754892923427006,0.0,3006439899.78231,282131220.68046004,0.00012502464018131288,1.4633029790882252e-06,333.9930237272232,0.005036992185846293,1031.8928155938347,1132231498530.0535,20.02899030698804,0.027682630030054004,20.01523150596839,20.045324123988937,20.02641529100889,59.86034151167261,22.37184075565165,2.099419755634061
875027.1147491741,0.0,0.004014807429406609,2.2566811870025583,3.437787982857184e-05,12.922479576969764,-12.938484881507277,0.0,3074102397.7604675,292729410.8230798,0.00012380219383140235,1.4660919162838451e-06,337.29014775056214,0.005036379132102119,1031.9066074670202,1160741480831.6816,19.9707196883229,0.035156588144341396,19.94847657533508,19.995942765694355,19.967739723941552,59.858725660513095,22.963128778371253,2.186453083470204
885839.3502478173,0.0,0.004004492619704308,2.3449025886769426,3.4084438549586254e-05,13.099837477916244,-13.11555280973127,0.0,3142436411.420501,381315768.0188449,0.00012260531688865266,1.468071958747745e-06,340.5813349942997,0.005035798629043328,1031.9142272041663,1189594674706.1438,19.934017162142755,0.03395828291962561,19.907401156054508,19.958558862616762,19.936091467758082,59.85999999999999,23.5376133795228,2.858842971269176
896651.5857464607,0.0,0.003994467289008539,2.4326749627950606,3.379662425440848e-05,13.272345893520432,-13.287620303782333,0.0,3211526451.206753,489460320.74272686,0.0001214295818358539,1.4694658707820265e-06,343.87591152318805,0.005035401063176925,1031.9182009557505,1218796073181.2502,19.911167166330813,0.03505688636387014,19.889039188911184,19.9340642757063,19.910398034376232,59.85717834608217,24.101333189398378,3.676505726864228
907463.821245104,0.0,0.003985155523961836,2.5157928578905664,3.35143573540624e-05,13.432091714631122,-13.446983820522753,0.0,3281846967.7100563,486117929.5218083,0.0001202662866371706,1.4694453535192544e-06,347.20959594217584,0.005035703143928611,1031.9167256600824,1248405128335.5403,19.9145481289877,0.027203460986981506,19.904774507481118,19.92500313032191,19.913866749160434,59.864565666614006,24.62764552937396,3.6438847483497785
918276.0567437472,0.0,0.0039766311906266165,2.594221635768937,3.323561042060767e-05,13.580057009663259,-13.59478295127456,0.0,3353315472.104847,375242321.67849773,0.00011910429758116296,1.4681371373954836e-06,350.5953822564227,0.0050368529366585256,1031.9120986795715,1278323008065.232,19.93792207457065,0.023116433533454318,19.9286738828139,19.940061189442197,19.945031151455304,59.86232708461976,25.119015972635918,2.807999616076199
929088.2922423906,0.0,0.003969875218139724,2.683554712043365,3.295889133538248e-05,13.742124862333045,-13.75649930299114,0.0,3426906851.018421,334748584.5898494,0.00011791768461752286,1.4683621987457395e-06,354.1223389302011,0.005040090332774315,1031.9173273484291,1308588906253.0244,19.924375380544557,0.03174578140554811,19.904110665745478,19.935972730423305,19.93304274546581,59.85311699129185,25.678321299330293,2.5080745791347483
939900.5277410338,0.0,0.003962214719429839,2.7834828889719927,3.2690023820889916e-05,13.91972561583576,-13.934017655744578,0.0,3500360517.3594747,306399834.6419272,0.00011678700503248289,1.470232742647536e-06,357.5508083728699,0.005042012344292302,1031.9283729202004,1339231851897.2175,19.8814351126715,0.04504345357329387,19.849013030980995,19.905755650765226,19.889536656268223,59.858284145535684,26.29536758303534,2.3013654631998803
950712.7632396772,0.0,0.003952589177479708,2.8808568080852868,3.2430515164790295e-05,14.091575321981693,-14.106293537798164,0.0,3572660218.49219,285032981.59601295,0.00011574007226270865,1.4714614709604824e-06,360.7854121560296,0.00504128293865801,1031.933750068992,1370221725653.8777,19.857265164830462,0.04138078209169306,19.831946337320364,19.87182062673713,19.86802853043406,59.861398776778934,26.883320740421073,2.1443923109709004
961524.9987383204,0.0,0.003944556147099685,2.9548731900086147,3.217328469726253e-05,14.22113364786742,-14.235777802723149,0.0,3646997251.0792623,285026181.6089402,0.00011467314452028017,1.468316642768821e-06,364.1462227366498,0.005042420912847082,1031.9197054776353,1401586537871.051,19.919732626058323,0.046834758415012535,19.91680907060082,19.909906522772705,19.932482284801594,59.8591283266266,27.323482682509606,2.13526286653221
972337.2342369637,0.0,0.003936400579282739,3.02738696820465,3.192096439819868e-05,14.346380030461681,-14.360402752428115,0.0,3721744815.8439155,287368181.79719025,0.00011363221691561574,1.4647629542178893e-06,367.4798391257597,0.005043264937683687,1031.9015553126337,1433274519346.9958,19.99522029583839,0.05499043031734657,20.016385271596167,19.957403250398475,20.011872365521203,59.85921760169532,27.749007859251126,2.142613959063499
983149.469735607,0.0,0.003927884007651288,3.1083281309983355,3.167465716687149e-05,14.483373761542888,-14.497597064698391,0.0,3796763138.7375617,291150986.59270793,0.00011262711313212799,1.462481074789114e-06,370.76124477986104,0.005043489035369333,1031.8846458205433,1465343168814.7922,20.054984764727603,0.041597276942490165,20.068646495194173,20.022101049700392,20.074206749288994,59.85692531486188,28.220130759682757,2.164104136607323
993961.7052342503,0.0,0.003919683005631616,3.1945970037367957,3.1431775608161245e-05,14.626496320666915,-14.64133548525137,0.0,3872573716.1807075,295404470.79970735,0.0001116325363974632,1.4608592475980312e-06,374.05843356129844,0.005043997745534865,1031.8698189385768,1497710276311.2207,20.103497382246136,0.027304914678241754,20.101704598480676,20.083943060660598,20.124844487597535,59.85509064661952,28.71994155320077,2.1908975984169223
1004773.9407328937,0.0,0.003912441256953778,3.28763466534161,3.119177805315651e-05,14.77646714447829,-14.791540580718822,0.0,3949918297.122847,300627946.84815544,0.00011063376432351282,1.4599555442771673e-06,377.43012108552404,0.005045596513374539,1031.8611285666013,1530439961744.9402,20.131450367501408,0.02555436618114265,20.112852815629576,20.12467495461167,20.156823332262253,59.86009923875931,29.257149289033936,2.226857824117085
1015586.1762315369,0.0,0.0039040699413559732,3.384493572457945,3.095944222724646e-05,14.930553369386141,-14.944845775896743,0.0,4026806446.501978,308522825.8853913,0.00010969290334717646,1.4594742551555257e-06,380.6732577762527,0.005045574489527021,1031.8565002982325,1563593636824.277,20.14633740776138,0.02629682595873155,20.12298122902667,20.15112924077756,20.164901753480056,59.862577529668386,29.806862426953945,2.2837888818870504
1026398.4117301801,0.0,0.0038966133896684743,3.4909187163948836,3.072924325447131e-05,15.094927630262239,-15.108749290106624,0.0,4105164876.9723372,319626307.5577412,0.00010874533863169016,1.4599941449986626e-06,383.99161788650844,0.005046615513833912,1031.861499766552,1597066951311.6174,20.130256385611673,0.03414741745915827,20.09393513262733,20.15034891275846,20.146485111449223,59.85428251043175,30.40902022995786,2.3676582729239315
1037210.6472288235,0.0,0.003888693856257522,3.6097226493770003,3.0503977693968115e-05,15.274648162716835,-15.288784218970598,0.0,4183545107.9389324,338164570.7107745,0.00010782976917646119,1.4619714778791248e-06,387.2480147612114,0.0050469294025860005,1031.8786863902678,1630874322913.4592,20.073023014557776,0.047397616792194265,20.02024262547559,20.113323199019575,20.085503219179387,59.850976446488595,31.074592463143333,2.5117208577008365
1048022.8827274668,0.0,0.003879709979478462,3.750303239338416,3.0284937018452694e-05,15.482297465201972,-15.496497440819107,0.0,4261330796.066797,372641669.89377904,0.00010696341599031962,1.466555636193497e-06,390.38203761538335,0.005045731739613172,1031.9073110860193,1665034117785.298,19.964446858010117,0.059384386719633496,19.89992024349775,20.024452304356455,19.968968026177084,59.859053115289136,31.85256126361006,2.785324800437279
1058835.11822611,0.0,0.0038725035504614713,3.8867978154975074,3.0066925934950522e-05,15.677633912578395,-15.691619620544055,0.0,4341672744.881791,376642877.0232932,0.0001060694304860161,1.4699020168977736e-06,393.6761746548378,0.005046701341697349,1031.9268657768864,1699589597401.878,19.8880692794805,0.07676057501856204,19.84604372069768,19.930803198313424,19.887360919429543,59.8609620659787,32.601250654852905,2.8277925669351744
1069647.3537247535,0.0,0.0038647838664463536,4.008847600146004,2.9853943510071806e-05,15.850741685146597,-15.864479702725978,0.0,4421998890.303363,372076462.90603286,0.00010520860450460314,1.4711306805431903e-06,396.9010613481941,0.005046871585477048,1031.9313197007023,1734512126581.5264,19.865883950405976,0.0816788801608042,19.841377825751305,19.883706080412107,19.87256794505406,59.85825126664821,33.25838978175586,2.7987040201120483
1080459.5892233965,0.0,0.0038561983933091564,4.104214935146938,2.9646181947187972e-05,15.98718097288702,-15.99949702876762,0.0,4501836423.33488,385133606.0699176,0.00010438815689888083,1.4689489075156507e-06,400.0218990453598,0.005045795989832738,1031.9198416568524,1769763802842.3855,19.912948818621864,0.06574254101203662,19.890416378334187,19.90595155261516,19.942478524917522,59.8533562896254,33.75804324472487,2.888482406966992
1091271.82472204,0.0,0.0038481103874381775,4.202517401920093,2.9440721632119592e-05,16.12503885826914,-16.135463459958842,0.0,4582720172.248727,393600556.42896134,0.00010356960327184148,1.4669193952040983e-06,403.17967273585583,0.0050452632070654806,1031.9092254245177,1805328535112.7922,19.956598516238603,0.05425842939797452,19.937462909434547,19.9420491349859,19.990283504296382,59.85412004846071,34.2705633404908,2.943923977292355
1102084.0602206832,0.0,0.0038410511412142515,4.308883650878502,2.9237143632231476e-05,16.270050206047937,-16.280556856354455,0.0,4665393755.059464,403132329.5874934,0.00010274153629835072,1.4655907110586584e-06,406.42805365537583,0.005045951758049084,1031.9014563955704,1841268947933.3328,19.986934670231715,0.03875371749604379,19.955552847578932,19.990383458232206,20.014867704884807,59.85753689567603,34.82522750345911,3.0096411330320483
1112896.2957193265,0.0,0.003834367014300724,4.420770477825112,2.903648451911683e-05,16.419159746976703,-16.432113228512677,0.0,4749102830.800872,417407413.3159473,0.00010192069952595042,1.4646510754546843e-06,409.7010872934508,0.0050470156992047975,1031.893842331812,1877574434130.8142,20.012943633917065,0.036040394787205304,19.98196163413911,20.016295902387412,20.04057336522494,59.86018761939625,35.40461556323225,3.1121369127682796
1123708.53121797,0.0,0.0038275175396861676,4.535556033605511,2.8839556486081313e-05,16.56991630354981,-16.585281614296203,0.0,4833185491.760299,433622492.7743724,0.00010112056045134803,1.4638792561276222e-06,412.9429747844959,0.005047753076169263,1031.8867753268503,1914232132668.2793,20.036054109962603,0.04027633549874996,19.99820396020129,20.04147337219784,20.06848499748822,59.858318720837566,35.9931823366283,3.229481290202157
1134520.766716613,0.0,0.0038214865953987063,4.646675752108986,2.864435109861178e-05,16.712969501199932,-16.729583941276946,0.0,4918847995.958159,443080838.2324993,0.00010031436845432493,1.4624452526062535e-06,416.25935204777153,0.005049463344512023,1031.8765855194345,1951234125133.8015,20.07267363583408,0.0378968966821985,20.036072497311903,20.07779684171304,20.104151568476116,59.85536950211139,36.559228502135284,3.2930686289658273
1145333.0022152564,0.0,0.003812813950307544,4.761083659455675,2.8457497016901324e-05,16.861698214468618,-16.878210962487724,0.0,5001672557.577731,440014070.7109484,9.959350104352772e-05,1.4615286749769154e-06,419.2722331520422,0.005047568101363847,1031.8681872978996,1988606978928.5066,20.100130981897784,0.03453899674380329,20.06357376974964,20.105404737767913,20.13141443817359,59.85714214742885,37.128149306459626,3.2655015331828565
1156145.2377138997,0.0,0.0038065427926936156,4.88315657610083,2.826934278697561e-05,17.01382737694043,-17.029873668711154,0.0,5088204714.189324,430632575.81706554,9.882499683973232e-05,1.4609219204541286e-06,422.5351256543125,0.005048746144134249,1031.862566193252,2026334732525.2004,20.11843966211409,0.03757085151713318,20.074811980492242,20.129806430241192,20.15070057560997,59.86149667345406,37.739049363858065,3.192946783388163
1166957.473212543,0.0,0.0038019665683916635,5.0094138204867305,2.8081141212399163e-05,17.166134664950658,-17.181855579795254,0.0,5177588880.32409,422849375.04982233,9.802728784589168e-05,1.460343641239045e-06,425.9736613111922,0.005052071927905567,1031.8584560553245,2064415782379.0989,20.133209023205808,0.03956416775944376,20.085130004294058,20.148236827443174,20.16626023788174,59.864570878647754,38.371323685245436,3.132758329703447
1177769.7087111864,0.0,0.0037962105500314123,5.139531840186493,2.7898018753261564e-05,17.32238432982592,-17.338135464922466,0.0,5265961747.300128,416063167.8888855,9.727403005664157e-05,1.4601051116522884e-06,429.2697263019484,0.0050537395839090555,1031.8585715884283,2102833941212.923,20.135409621254045,0.04367871594624647,20.08121860871326,20.154635955545185,20.17037429950271,59.86703716328014,39.013563018325804,3.081695225445132
1188581.9442098294,0.0,0.003789577768745092,5.272887440686506,2.7719693761276698e-05,17.4811750097259,-17.496358751548026,0.0,5353726422.205388,413618213.74420387,9.655834331193439e-05,1.4600869628502342e-06,432.4524053994616,0.005054132965231308,1031.8612156217096,2141634573409.9783,20.12991407828152,0.05266845173925638,20.062899827689122,20.1583982267118,20.16844418044272,59.86433441651493,39.662540534821964,3.0638973997135373
1199394.179708473,0.0,0.003782286571861176,5.409606090213759,2.7545268554972292e-05,17.642361777522932,-17.656974501883266,0.0,5441092396.761115,413088891.80408317,9.587217264690389e-05,1.4602661902910657e-06,435.547852389705,0.005053557253816016,1031.8641158627095,2180767694139.9348,20.121841590765015,0.057451754640681196,20.048841619806435,20.152769907875836,20.163913244612683,59.86583228903746,40.31970146480758,3.0609319974138294
1210206.4152071162,0.0,0.003777567970264937,5.554262673070071,2.7368747891875677e-05,17.80587843498218,-17.820186121245936,0.0,5532658730.244083,409279286.92506313,9.51329251218853e-05,1.4606318425405823e-06,438.92692420647705,0.005056328812431778,1031.867632120743,2220227013305.7466,20.110531383417854,0.06039246817587638,20.03535637721282,20.13705074326211,20.159187029779705,59.86036552433156,41.01900178006813,3.0343751456501735
1221018.6507057594,0.0,0.0037702050142742094,5.698590563731475,2.720018225419931e-05,17.970326055262657,-17.9847503914409,0.0,5621000738.4238615,401148659.25327104,9.447528326588326e-05,1.4610690873224465e-06,441.9841489661187,0.005055452837016381,1031.870723997083,2260094278001.9233,20.099398139712534,0.05842599465871884,20.026753882399007,20.128564833895073,20.142875702844123,59.869461468531036,41.699132321709925,2.975852645556278
1231830.886204403,0.0,0.0037624630717259973,5.851341778549123,2.7034943452999965e-05,18.141627031463223,-18.156145310498957,0.0,5709278141.8469,391122211.5234775,9.38393462204175e-05,1.4620501995474707e-06,444.9820251217837,0.005053971402891859,1031.873008979939,2300315664654.905,20.084415228772354,0.05577478646229397,20.015721527125688,20.116606141505528,20.12091801768734,59.85985377785598,42.41135679613195,2.9050967959653184
1242643.121703046,0.0,0.0037563243323555755,6.003632516107239,2.686919985596066e-05,18.307490789878173,-18.32200735857808,0.0,5800443129.798336,389972195.2026968,9.317443704478702e-05,1.4625786959492722e-06,448.1558649254362,0.005054555489866157,1031.8730086550988,2340861306350.038,20.078990101407,0.06127021478487963,19.999766076715982,20.11506753174474,20.122136695761572,59.8674195831014,43.120344023798,2.898699831785866
1253455.3572016894,0.0,0.0037504717346562183,6.156549375507481,2.6705603295049367e-05,18.471019840526328,-18.48454885871628,0.0,5892650994.936328,381218886.0068458,9.25150090092012e-05,1.4629154061392406e-06,451.3518300932531,0.005055433863355251,1031.8717920930094,2381774755059.014,20.078147573976548,0.06273433368041557,19.995994883465116,20.113357925345245,20.125089913119336,59.867541404195,43.826163432889615,2.83362779022699
1264267.5927003326,0.0,0.0037465183952309807,6.310375024606248,2.6541079580846116e-05,18.629988133553525,-18.643161993196994,0.0,5988392905.547893,370566797.6992402,9.182027301662261e-05,1.4628887212510697e-06,454.7643619225906,0.005058786218472379,1031.8685082212135,2423037157983.092,20.085478377904394,0.05962987372993319,20.007644071899055,20.11465447183126,20.134136589983466,59.856857085670235,44.53704436545191,2.752578244321574
1275079.8281989759,0.0,0.0037394944303450854,6.455921376212075,2.638443698511104e-05,18.78369632071644,-18.796813432335927,0.0,6079830897.459956,360619066.81589705,9.121247989472309e-05,1.4624499399084098e-06,457.7940390856539,0.005057910958457596,1031.8628448336585,2464652074688.5063,20.10215341944647,0.055919001331608396,20.028610681500382,20.13512557712156,20.1427239997179,59.858298137065425,45.19035026206285,2.677988914304272
1285892.0636976194,0.0,0.003732146741183235,6.593522648829541,2.623093900396319e-05,18.928533542866063,-18.941295427070603,0.0,6171257228.918185,345758164.32494164,9.062436428885973e-05,1.4613376306071939e-06,460.7675098392535,0.0050564976972727865,1031.8533595716326,2506654243915.418,20.133956235588034,0.06235757399561997,20.052510579717108,20.16507262918297,20.184285497864526,59.861956322110586,45.79929898126244,2.5644543607925416
1296704.2991962624,0.0,0.003724962752781226,6.729819011625993,2.6079365512229213e-05,19.070246785099183,-19.083221461993578,0.0,6263415119.685162,339374614.5148795,9.004240836734247e-05,1.460003387122092e-06,463.7470563327699,0.005055220322960891,1031.8424291199224,2548997754266.6235,20.171143171785985,0.067198719375939,20.08412738536114,20.198346934699796,20.23095519529713,59.859049126607715,46.3977867918836,2.5119715596774834
1307516.5346949059,0.0,0.003718419340479248,6.866605696577303,2.592865590226771e-05,19.20997393156034,-19.223617128608623,0.0,6357085804.832503,328165640.34477276,8.945411681204e-05,1.4585376168067707e-06,466.7942056254951,0.0050547364079037435,1031.8309216997343,2591651815793.7954,20.210920302947017,0.0686204821994336,20.124065815528947,20.231513702154555,20.277181391157132,59.861552430585014,46.99681998465541,2.423725263823846
1318328.770193549,0.0,0.003713509040352382,7.001025473946394,2.5777585142099092e-05,19.34313413131723,-19.358401958262927,0.0,6454142873.199986,317882463.9858585,8.883811092195798e-05,1.4566056394419212e-06,470.0324914078271,0.005056380515226514,1031.8165513317854,2634702016127.9746,20.261636066148615,0.06689687986755118,20.17988390511258,20.2768224844258,20.328201808906545,59.85800901786312,47.5867190559375,2.3416866987522638
1329141.0056921924,0.0,0.003707756078972387,7.134390791006635,2.5630237948224492e-05,19.475233756779165,-19.490237542737482,0.0,6550306718.066654,309979763.4169418,8.825282254436912e-05,1.454625223953146e-06,473.1519431278253,0.005056794428399803,1031.8020739660126,2678122283577.1304,20.31307905279512,0.06419377130885269,20.237506802237522,20.323106200644233,20.378624155504006,59.85158021033701,48.16350010087225,2.2774168292145287
1339953.2411908356,0.0,0.0037018120465361075,7.267085348743598,2.548494699013919e-05,19.605920352401416,-19.61996365818059,0.0,6646581091.311452,299497499.5577188,8.768018567624298e-05,1.4525650876926444e-06,476.23789853796643,0.005056884920566387,1031.7870128950717,2721828727766.7227,20.366594842568727,0.06398478929511986,20.291864811158874,20.376938904391153,20.43098081215658,59.85095748022713,48.73281560021862,2.1945904814938806
