rei,a,cf,cfc,cfcrei,epsilon,epsilonc,eta,etac,fic,ficfn,foc,g,gc,gstd,jlamc,lambc,lambda,mu,muc,nuw,nuwc,nuwta,nuwtac,reic,reoc,rho,ta,tac,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd,dr
998153.1317375944,0.0,0.0040011826204168184,0.0036291905854120812,0.025140171851945274,3.3105289240928664,3.3105289240928664,3.1172382490042323e-05,3.233418886867522e-05,14.700091770246086,-14.711863118314495,0.0,3986484149.839221,3615858639.309951,192020849.0611144,2.333377969393317e-05,0.00011435039121323791,0.000108905134488798,1.462042093591076e-06,1.5351441982706302e-06,383.4429236255393,365.18373678622805,0.005153195943124924,0.004907805660118975,950622.0302262808,0.0,1031.8811936579473,1510386411440.307,1369964999038.8271,20.0669100688663,0.035631169007807724,20.02875527812401,20.088201262775094,20.083773665700413,59.862345384792974,29.61297491371891,1.4264388168638118,-2.15221408171149
1009254.8746163008,0.0,0.003984289536132835,0.003613868059984431,0.0250340294729792,3.4089986732853186,3.4089986732853186,3.0947561463033334e-05,3.2100988677727985e-05,14.865389933741255,-14.876784239444667,0.0,4058386794.0414033,3681076457.180411,218362432.52311903,2.3599014767499773e-05,0.00011357275732340271,0.00010816453078419304,1.4622189198302378e-06,1.53532986582175e-06,386.0683169789887,367.6841114085608,0.005142797667675605,0.0048979025406434345,961195.1186821912,0.0,1031.8828940896685,1544167838757.4878,1400605749439.8984,20.061440551224926,0.03400103213604128,20.021627014602387,20.080836575117193,20.08185806395556,59.86687752734638,30.154869611013012,1.622539849339364,-1.9260392526725179
1020356.6174950065,0.0,0.0039613388627128794,0.0035930511226420687,0.024889826138957058,3.502467953376107,3.502467953376107,3.073881689208773e-05,3.188446411838697e-05,15.029059894959094,-15.039829827908454,0.0,4124222481.7528358,3740791366.669238,244237009.30012807,2.3859100320132958e-05,0.00011298857988988644,0.00010760817132370138,1.4622332281044364e-06,1.5353448895096585e-06,388.0678211561657,369.5884011011103,0.005124383112344704,0.004880364868899718,971768.2071381016,0.0,1031.8830316837461,1578300019347.4258,1431564643399.0256,20.06099797348014,0.030787303811306625,20.020159309963397,20.08260795866436,20.080226651813206,59.88016948345029,30.644985744006966,1.8148320314751583,-1.5535643482207373
1031458.3603737128,0.0,0.00393159126547171,0.003566069175031028,0.02470291647304744,3.5915901414866696,3.5915901414866696,3.054767989827782e-05,3.168620337718073e-05,15.193684054280231,-15.204708722521586,0.0,4182819393.0272593,3793940492.5417314,228797847.90382597,2.412219794464873e-05,0.00011261837401809416,0.00010725559430294684,1.4623406780754612e-06,1.5354577119792342e-06,389.3472470451854,370.80690194779567,0.005096934137532495,0.004854222988126185,982341.2955940124,0.0,1031.8840649655713,1612810720526.0327,1462866866690.2788,20.05767437447768,0.030627505679499338,20.019371597116358,20.07984929037865,20.073802235937976,59.875040191124675,31.0849416177218,1.7003391413626343,-0.9958691944053077
1042560.103252419,0.0,0.003898244788513343,0.003535822937427069,0.02449339437897644,3.677728154967029,3.677728154967029,3.0368236427154328e-05,3.15000719806341e-05,15.357818410201338,-15.368353100162985,0.0,4237067906.7413826,3843145493.642977,259528421.1856624,2.438372005219757e-05,0.00011237515270802076,0.00010702395496001976,1.462397095031875e-06,1.535516949783469e-06,390.1968066236561,371.61600630824387,0.005064523902493443,0.004823356097612802,992914.3840499228,0.0,1031.8846074935514,1647729786035.1714,1494539488467.276,20.055929308022392,0.03116929800066312,20.019752255730282,20.07672261595139,20.07131305238472,59.88285600862139,31.49017757954836,1.9288603921400331,-0.36069738857613665
1053661.8461311252,0.0,0.003865235954157672,0.0035058829516169355,0.02428599375594576,3.7688720912972875,3.7688720912972875,3.0192415834517748e-05,3.1317698488613396e-05,15.527772150739679,-15.538080273649394,0.0,4291121935.3106337,3892174090.984702,283707488.77975976,2.466378334746586e-05,0.00011214490776188003,0.00010680467405893336,1.463002342839463e-06,1.5361524599814366e-06,391.00935120467904,372.3898582901706,0.005032275376531929,0.004792643215744694,1003487.4725058336,0.0,1031.8883743285185,1683029452667.544,1526557326682.5796,20.04162081038254,0.03892812520378903,19.9963586583234,20.07080555859784,20.057698214227273,59.86878674216742,31.91742376610281,2.1100417259685638,0.27752343891724873
1064763.5890098314,0.0,0.003828436172145782,0.003472504464531322,0.024054773906301244,3.859075667857584,3.8590756678575837,3.002791121210221e-05,3.114706271726505e-05,15.70104182840501,-15.71102936813936,0.0,4340260903.51873,3936744583.6904593,327381352.86808187,2.4954533898179456e-05,0.00011204732255973408,0.00010671173577117534,1.463903853142066e-06,1.5370990457991698e-06,391.3656599787197,372.729199979733,0.004994820649322039,0.0047569720469733704,1014060.5609617444,0.0,1031.8891468616057,1718679428389.8896,1558892905569.061,20.03070529859643,0.04242331145653405,19.98676320349599,20.05862526113824,20.04672743115573,59.86772751739503,32.321324972784765,2.4376170000510013,1.0300820919028397
1075865.3318885374,0.0,0.0037894128195993227,0.0034371091334234227,0.02380958295094443,3.9496125993875215,3.9496125993875215,2.987154322678165e-05,3.0984866838525784e-05,15.877323681626955,-15.886883440410335,0.0,4386171339.393263,3978386702.397518,456552809.64974535,2.5255113168958404e-05,0.00011203797348152727,0.00010670283188716883,1.4650613228448714e-06,1.5383143889871147e-06,391.42399080165916,372.7847531444374,0.0049542051282495106,0.004718290598332868,1024633.6494176548,0.0,1031.8891969958056,1754668968133.5725,1591536479032.7188,20.018714363026533,0.04704297526125767,19.973248108014452,20.043332594148808,20.03956238691589,59.86457579335042,32.71302110610161,3.4096301252219954,1.8213751685991708
1086967.0747672436,0.0,0.003797243172246285,0.003444211494100939,0.023858782507645858,4.081227319062327,4.081227319062327,2.9627372174012708e-05,3.073159543910624e-05,16.03997761294343,-16.046849677690275,0.0,4486671664.300442,4069543459.6829405,639760053.714628,2.5512400040664026e-05,0.00011066207471073484,0.00010539245210546176,1.4649581536556146e-06,1.5382060613383958e-06,396.28721144358116,377.4163918510297,0.004974654212584374,0.004737765916747023,1035206.7378735655,0.0,1031.8825898794657,1791109252666.16,1624588891307.1746,20.03397184783113,0.04848252860913855,19.985959567149447,20.055637658274907,20.06031831806952,59.861173381862024,33.457463881212924,4.773278435886108,1.4007709680109226
1098068.8176459498,0.0,0.0038031222632308377,0.003449544002930465,0.023895721925739574,4.208296043248489,4.208296043248489,2.9390916710162707e-05,3.04863271914964e-05,16.196216667147752,-16.202706850232744,0.0,4585844058.569891,4159495744.734593,708533754.9731022,2.5749089436359554e-05,0.00010936827170238288,0.00010416025876417416,1.4642728691694132e-06,1.537486512627884e-06,400.9516597439104,381.8587235656288,0.004992482605638975,0.004754745338703785,1045779.8263294762,0.0,1031.8749979763609,1827895547570.182,1657955145188.3735,20.057321885619128,0.042399598401828685,20.01183233534981,20.072257615104515,20.087875706402507,59.873239529758386,34.165211110028395,5.279619161969691,1.0531762629175212
1109170.560524656,0.0,0.003797945804590908,0.0034448488023500297,0.02386319727686995,4.321946858924201,4.321946858924201,2.917982060709536e-05,3.026736345755013e-05,16.3486482253778,-16.35518789609808,0.0,4672480455.766924,4238077510.899703,717155104.5533563,2.597348648010251e-05,0.00010842175663609185,0.000103258815843897,1.4632603390304687e-06,1.5364233559819925e-06,404.44768069292394,385.18826732659414,0.004995715864061833,0.004757824632439841,1056352.9147853863,0.0,1031.8675589819486,1865026694573.9116,1691634190089.715,20.08370300993061,0.03551379841438898,20.039636589849387,20.097526648387056,20.113945791553792,59.879639976133156,34.76183074178345,5.335646947111266,1.0089327709347562
1120272.3034033622,0.0,0.003786634593198194,0.0034345892001797678,0.023792126839640843,4.430046895062527,4.430046895062528,2.898417095871853e-05,3.006442187344994e-05,16.50062120917987,-16.50889441169015,0.0,4752309151.173036,4310484490.859896,722462275.2704332,2.6196253489958365e-05,0.00010767256638916216,0.00010254530132301156,1.4622256024823875e-06,1.5353368826065068e-06,407.2845761408591,387.89007251510384,0.004990790172026314,0.004753133497167918,1066926.003241297,0.0,1031.8620359361,1902506538500.1018,1725629513378.777,20.106194859020018,0.03450754585537464,20.06161003698772,20.12520864349446,20.13176589657566,59.861372007112685,35.30468346115697,5.3669372110728215,1.1219611419284847
1131374.046282068,0.0,0.003784775034889422,0.0034329025259768,0.023780442890197317,4.553535111658503,4.553535111658503,2.8774440684194952e-05,2.9846874872989174e-05,16.655029875506926,-16.66292060602408,0.0,4844650659.684075,4394240961.164694,716700761.56919,2.642657453071485e-05,0.00010667052305185909,0.00010159097433510386,1.4614272440439219e-06,1.5344986062461182e-06,411.1184356861158,391.5413673201104,0.004998180342687675,0.004760171754940643,1077499.091697208,0.0,1031.8607169810875,1940429423380.626,1760026687873.5835,20.117225586651255,0.039553070486817374,20.06922772160319,20.138224271032907,20.14422476731631,59.87629206060241,35.951827604897936,5.31907025385253,1.0047229196641472
1142475.7891607743,0.0,0.0037804504867397976,0.003428980033324079,0.02375327095280341,4.681765084539217,4.681765084539217,2.857273136953117e-05,2.9637647776568382e-05,16.81608870974441,-16.823416862541606,0.0,4934566323.12075,4475797118.4768715,704420217.9098331,2.667802550714257e-05,0.00010575422228411884,0.000100718306937256,1.4612202731422503e-06,1.5342812867993632e-06,414.6772319419492,394.9306970875707,0.0050022233364064575,0.004764022225149007,1088072.1801531184,0.0,1031.8641157926907,1978713850802.9893,1794751792111.5547,20.112046618736,0.04925110323233711,20.050573306415245,20.14246501048152,20.143101539310123,59.87509706637754,36.609929484585074,5.226622483544906,0.9074500158488097
1153577.5320394805,0.0,0.003770210295833852,0.003419691878307348,0.02368892993576046,4.811632952536332,4.811632952536332,2.8385078481182904e-05,2.944300099474016e-05,16.985431147523713,-16.992701844332018,0.0,5017212651.584164,4550759774.67951,687602578.7166082,2.6955804133710454e-05,0.0001050149486144247,0.00010001423677564254,1.461727071194001e-06,1.5348134247537006e-06,417.5709736067091,397.68664153019915,0.004998331933101035,0.004760316126762888,1098645.268609029,0.0,1031.8733228039966,2017334067476.1047,1829781467098.5068,20.08705824748448,0.05535346315998502,20.015250445504773,20.126593788294507,20.119330508653217,59.87000000000001,37.25110446747465,5.105477620534337,0.9924507834203844
1164679.274918187,0.0,0.003766530933881907,0.003416354588555017,0.0236658118228042,4.958344959361363,4.958344959361363,2.8188677055549444e-05,2.923927961436322e-05,17.161731284931573,-17.16863354326653,0.0,5109287243.645016,4634274143.895704,671577224.4106526,2.725580117179755e-05,0.00010411661757299649,9.91586834028538e-05,1.462819788134397e-06,1.5359607775411163e-06,421.1819467407305,401.1256635626005,0.005003042134665151,0.004764802033014429,1109218.3570649396,0.0,1031.8865916583438,2056325051090.3208,1865147438630.6765,20.047325864987187,0.06252951450660046,19.966128521903588,20.092894014432844,20.082955058626197,59.862852535402745,37.99327691535967,4.994221451586559,0.9550208757227896
1175781.017796893,0.0,0.003765294745554821,0.003415233329301424,0.023658044622470543,5.121644832290039,5.121644832290039,2.7991332493078792e-05,2.903457994608569e-05,17.34967488144946,-17.356150961918544,0.0,5205451241.27508,4721497724.512543,664308387.7310883,2.7592969770569e-05,0.00010317039755690576,9.82575214827674e-05,1.4648760234225118e-06,1.5381198245936374e-06,425.05600532203835,404.81524316384605,0.0050108935663951285,0.004772279587042979,1119791.44552085,0.0,1031.9033353372224,2095726975669.7463,1900886145732.196,19.990234301579388,0.06824064816224558,19.900409122960557,20.044649307942475,20.02564447383616,59.871512183902595,38.81916133711513,4.954020547914894,0.8407555746557938
1186882.7606755986,0.0,0.003777866751972421,0.003426636509725552,0.02373703686847538,5.321492058668877,5.321492058668877,2.7771602535344927e-05,2.880666057047356e-05,17.552420643625872,-17.55849936130744,0.0,5321999611.455811,4827210531.93271,665611923.4310651,2.7977521513445306e-05,0.00010186654188538436,9.701575417655654e-05,1.4681324375669266e-06,1.5415390594452733e-06,430.50567908847563,410.005408655691,0.005037092875210772,0.004797231309724544,1130364.5339767607,0.0,1031.9191815857066,2135483246397.8003,1936946255236.1,19.92274958692402,0.0677559118339808,19.833095333284763,19.982389566680688,19.95276386080573,59.86373694803746,39.86747981494155,4.9857149881255065,0.3338724089619993
1197984.503554305,0.0,0.0037915295939322147,0.003439029110142598,0.023822883036331483,5.509535584761545,5.5095355847615455,2.7553490307073803e-05,2.858041921770757e-05,17.73526810706249,-17.740772052449714,0.0,5441672000.506559,4935756916.559238,612273624.5988088,2.8298772995130574e-05,0.00010055740494331124,9.576895708886788e-05,1.4696798074621837e-06,1.5431637978352928e-06,436.1043320265214,415.3374590728775,0.005064730355678468,0.004823552719693779,1140937.6224326715,0.0,1031.9259531706653,2175630859187.7524,1973361323526.3057,19.892311735639023,0.06144408299419316,19.80869317178306,19.94189808086236,19.92634395427102,59.86825747293614,40.850400086153826,4.595683839109528,-0.22126261753243615
1209086.2464330113,0.0,0.0037734863363687384,0.003422663343645113,0.023709513905514974,5.645740424397332,5.645740424397332,2.739596723958832e-05,2.841702520645816e-05,17.909406591587945,-17.914800831489988,0.0,5516281627.67971,5003430047.782049,516431185.2073028,2.8592217614332045e-05,0.00010010447929536219,9.533759932891638e-05,1.470483645741136e-06,1.544007828028193e-06,438.0365651374055,417.1776810832433,0.005049900127938205,0.004809428693274481,1151510.7108885823,0.0,1031.9294709198575,2216153118453.139,2010116207213.7312,19.87649967281749,0.056425073137422226,19.79905668377359,19.920890709191166,19.909551625488287,59.87040229095046,41.45492093884625,3.8806326301038734,0.123465790807753
1220187.9893117177,0.0,0.003741041191158974,0.0033932346405070053,0.02350565504584368,5.753509084924461,5.75350908492446,2.726787673498503e-05,2.8284160720740728e-05,18.074857428383567,-18.079821134060023,0.0,5569741530.494936,5051919755.550961,431906421.1800321,2.8857940022454572e-05,0.00010005745116414796,9.529281063252188e-05,1.4705720041701476e-06,1.5441006043786547e-06,438.2557132279268,417.38639355040635,0.0050156323253105215,0.004776792690771924,1162083.7993444926,0.0,1031.929857593148,2257057226470.234,2047217438975.268,19.874761600537376,0.055063064358331804,19.80033375927161,19.912812079409164,19.91113896293196,59.872211272564705,41.86017101398753,3.2463848597748677,0.7912912868554667
1231289.7321904236,0.0,0.003714407199019661,0.0033690768245076283,0.023338308737762416,5.863391359292632,5.863391359292632,2.713151327018857e-05,2.8142714938503065e-05,18.23271093142601,-18.236945808410148,0.0,5631343390.391504,5107794458.404992,386641451.09240925,2.9099466359753583e-05,9.986690613862176e-05,9.511133917963976e-05,1.4700370031435742e-06,1.5435388533007534e-06,439.10487670318156,418.19512066969673,0.004988983125303579,0.004751412500289123,1172656.8878004034,0.0,1031.9273580032532,2298276632013.753,2084604654887.7576,19.88562567400685,0.055972632139225785,19.81342504699685,19.918821318247502,19.924630656776763,59.872058648971965,42.29100929803836,2.903501092240089,1.2870466868038721
1242391.4750691296,0.0,0.0037027580743158642,0.0033585107250030505,0.02326511512858201,5.992002964367117,5.992002964367117,2.697088301131547e-05,2.7976097929678474e-05,18.384495107220594,-18.388716019358217,0.0,5715407853.402808,5184043404.446991,391165265.5173326,2.9321805841323814e-05,9.928718467255256e-05,9.455922349766912e-05,1.4690359519539318e-06,1.5424877495516285e-06,441.67297774608096,420.6409311867438,0.00498226395525769,0.0047450132907216076,1183229.9762563142,0.0,1031.921681883473,2339938720986.8657,2122393397720.5127,19.908100637930705,0.05673958352414965,19.842540498835334,19.933269568091873,19.94849184686305,59.866955801276674,42.86155963344058,2.9328763033408265,1.4306857452624056
1253493.2179478358,0.0,0.0036939076639461617,0.0033504831419012802,0.023209506360184592,6.124667863031307,6.124667863031307,2.6807426234556062e-05,2.7806549057586585e-05,18.534159767732845,-18.538131725045872,0.0,5804104869.463654,5264494212.665445,383418676.1410645,2.9537437033400367e-05,9.864276220491986e-05,9.39454878142094e-05,1.4678768638176775e-06,1.541270707008562e-06,444.5563873443495,423.38703556604696,0.004979213700334232,0.0047421082860326005,1193803.0647122248,0.0,1031.9125600857035,2381925730778.495,2160476853313.8281,19.93960264770545,0.05743837931469959,19.875033250096084,19.95824686679797,19.98552782622156,59.87663165428497,43.456748274081754,2.8695573955877625,1.508300207901181
1264594.960826542,0.0,0.0036839822217937467,0.00334148047328231,0.02314714296788528,6.254962651582428,6.254962651582428,2.664848151903998e-05,2.7641680412951647e-05,18.681680544632854,-18.68553292710524,0.0,5891439755.184531,5343709528.512046,361378766.4432839,2.9746265092838078e-05,9.804099314738713e-05,9.337237442608298e-05,1.4665660013710194e-06,1.5398943014395703e-06,447.28985292604426,425.9903361200423,0.004974608741400145,0.0047377226108572795,1204376.153168135,0.0,1031.900014802535,2424267458792.5664,2198882048791.4436,19.98001971723656,0.057148341502952386,19.91381077979709,19.99674443082846,20.0295039410819,59.87989805182997,44.03090727196313,2.6982813645167307,1.6629686293631707
1275696.7037052482,0.0,0.00366998341304546,0.003328783141084317,0.023059185858440027,6.376362668686495,6.376362668686495,2.650020986947091e-05,2.7487882623431786e-05,18.825715514085807,-18.830045017111065,0.0,5972573539.724945,5417300262.789064,336781420.93716466,2.994406060293612e-05,9.756562756744696e-05,9.29196453023304e-05,1.465018388029663e-06,1.5382693074311462e-06,449.49684605269937,428.09223433590415,0.004964354584729764,0.00472795674736168,1214949.241624046,0.0,1031.8867910086692,2467083528138.7725,2237717485840.156,20.024325476109468,0.0632012946123961,19.9497403728952,20.045584890930396,20.077651164501184,59.86715713210503,44.54056607966921,2.5100259285359847,1.849333886773008
1286798.4465839544,0.0,0.0036535586635382897,0.0033138854091050237,0.022955986113662463,6.488605004632702,6.488605004632701,2.6358407913383167e-05,2.7340795655294087e-05,18.964234395550026,-18.969602692809357,0.0,6049714397.65802,5487269294.92791,324438657.31793815,3.012430159284405e-05,9.716583615570238e-05,9.253889157685939e-05,1.4630677853986e-06,1.53622117466853e-06,451.37659129670266,429.8824679016217,0.004950702353520539,0.0047149546224005134,1225522.3300799564,0.0,1031.871891563244,2510213869433.128,2276837976810.0933,20.076369411832946,0.06149900862822809,20.004575954666127,20.094495690396407,20.130036590435587,59.86085726613638,44.993645000746966,2.4117128430669914,2.091327385415098
1297900.1894626606,0.0,0.003635745002776319,0.003297727893674665,0.022844059582095767,6.595146301013164,6.595146301013163,2.622111011544092e-05,2.7198380716964112e-05,19.098911927599968,-19.105422789032666,0.0,6124560130.692356,5555156581.126854,325354799.0285284,3.029236498289513e-05,9.681273035733277e-05,9.220260034031692e-05,1.4608487534549143e-06,1.5338911911276603e-06,453.05698611070017,431.48284391495247,0.0049350579577180365,0.004700055197826701,1236095.418535867,0.0,1031.855914293515,2553653929296.9233,2316239391652.537,20.133485365286013,0.05389271850463952,20.07272404210063,20.142483826052707,20.185248227704673,59.865542278903256,45.410744139392975,2.4108380653511494,2.375174234378963
1309001.9323413663,0.0,0.003610652277576008,0.0032749680522231365,0.02268639733980008,6.6883694785736285,6.688369478573628,2.609954848827096e-05,2.7072288442388942e-05,19.23284591896239,-19.241001169976503,0.0,6186665161.911179,5611487675.202883,322152582.0644015,3.0458209235118573e-05,9.665916945809832e-05,9.205635186485552e-05,1.4586216861959691e-06,1.531552770505768e-06,453.7697808449572,432.1616960428162,0.004909326576971643,0.004675549120925374,1246668.5069917776,0.0,1031.8403245371119,2597576597947.716,2356078546891.352,20.18985107077081,0.05336671932486977,20.130573176046934,20.197246691861988,20.241733344402423,59.87285355723092,45.73066896237586,2.380368108516583,2.8829075746189092
1320103.6752200727,0.0,0.0035831004380883773,0.0032499777216221113,0.02251328402674564,6.7754420380980624,6.7754420380980624,2.5984593615785048e-05,2.695304915872105e-05,19.365397636922005,-19.374760242892968,0.0,6243972268.747183,5663466910.428285,312965474.4667171,3.0619778010156204e-05,9.6584739497075e-05,9.198546618769048e-05,1.4563253179463513e-06,1.529141583843669e-06,454.12276481274483,432.49787125023306,0.004880091230307573,0.004647705933626261,1257241.5954476884,0.0,1031.8228100042534,2641838763606.3525,2396225635924.129,20.251064485769373,0.057854108710373976,20.186538220976672,20.25724528142352,20.309409954908137,59.86974236207586,46.00821466470968,2.3053270614349644,3.4900904010249922
1331205.4180987787,0.0,0.003555602834045997,0.003225036584168705,0.0223405114850439,6.862060089995168,6.862060089995168,2.5871294785747065e-05,2.6835527638823804e-05,19.497528618173668,-19.50745698652456,0.0,6300880742.156754,5715084573.38481,302086480.95034087,3.0780107402584385e-05,9.651911776670332e-05,9.192296930162221e-05,1.454025938098751e-06,1.5267272350036883e-06,454.4402144661072,432.8002042534353,0.004850796308048148,0.004619806007664903,1267814.6839035987,0.0,1031.8041071059426,2686383160606.572,2436628717103.466,20.31486254520195,0.06578448799598666,20.2422243612967,20.317751565309287,20.384611709002517,59.860671391263615,46.28060455429228,2.217874609130707,4.072950250482743
1342307.160977485,0.0,0.003530492324636656,0.0032022606119153346,0.02218273750126734,6.952948836924667,6.952948836924667,2.575653520113053e-05,2.6716490921477386e-05,19.629499574681706,-19.63961029107295,0.0,6361049255.102425,5769659188.301518,297098446.362503,3.094015707573669e-05,9.640152741076159e-05,9.181097848643957e-05,1.4517670098728938e-06,1.5243553603665385e-06,454.9840786501388,433.31817014298935,0.004824515365046687,0.0045947765381397,1278387.7723595093,0.0,1031.78238435015,2731442802554.1914,2477499140638.7217,20.384734798553573,0.06399375292012711,20.315757772285124,20.388410554157783,20.45003606921879,59.86698051455365,46.576514380101436,2.1745392515427087,4.5988397174303035
1353408.9038561909,0.0,0.003506889914766541,0.0031808525304004905,0.022034439186357405,7.043863952233349,7.043863952233349,2.5640867186145075e-05,2.659651191622172e-05,19.758696819291245,-19.768719699693147,0.0,6423495620.51545,5826299882.553696,296354392.8987104,3.1091593659589536e-05,9.625254074009204e-05,9.166908641913528e-05,1.4493383123402132e-06,1.521805227957224e-06,455.67998135520014,433.98093462400004,0.004800160696953193,0.004571581616145897,1288960.86081542,0.0,1031.7590290249157,2776825278006.1973,2518662383679.0903,20.459858287372487,0.06471438653486541,20.391081104893264,20.461963638727077,20.526530118497693,59.86732040971632,46.87568542018555,2.162033071402041,5.090597187771029
1364510.6467348973,0.0,0.003484705489615148,0.0031607306028255304,0.021895050332197945,7.135428556574802,7.135428556574802,2.5524130358595888e-05,2.647542426335748e-05,19.885903733166717,-19.89560775992869,0.0,6488122094.96802,5884917999.970993,298471097.44879186,3.1236866091917216e-05,9.607328074196036e-05,9.149836261139082e-05,1.446790435303853e-06,1.5191299570690452e-06,456.5234727491121,434.78425976105916,0.00477763256388352,0.004550126251317639,1299533.9492713306,0.0,1031.7345276219862,2822470638700.669,2560064071383.826,20.53866818834923,0.06799214073782986,20.467529145172573,20.53617477030372,20.61230064957249,59.86456077599287,47.18110348931671,2.1702869000199256,5.548925418916717
