rei,a,cf,cfc,cfcrei,epsilon,epsilonc,eta,etac,fic,ficfn,foc,g,gc,gstd,jlamc,lambc,lambda,mu,muc,nuw,nuwc,nuwta,nuwtac,reic,reoc,rho,ta,tac,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd,dr,drc,drgc,drt,drcf,drcfc,drcfrei
267411.4052108733,0.0,0.030841382172932457,0.027974042787240326,0.030841382172932457,0.08310659310959632,0.08310659310959632,7.958036009710645e-05,8.254634994418518e-05,4.0191866180254285,-4.024623654691354,0.0,351053351.00446314,318415737.87252885,115752878.39126869,6.5109936996529465e-06,0.0003488199585010427,0.00033220948428670734,1.492091818246431e-06,1.566696409158752e-06,126.01707967990791,120.01626636181706,0.004857666802006389,0.0046263493352441815,254677.52877226032,0.0,1032.0240323924406,108428114446.966,98347496097.02127,19.451451761989613,0.03060845995324743,19.492404698407107,19.42873932388416,19.433211263678924,59.86802708344674,2.717613186159982,0.8961773587856826,2.950476657239176,7.571882530703977,11.936438141874973,1.4279989191469222,2.9277996810608053,11.952652771937233,2.9277996810608053
278493.215731318,0.0,0.03056482028690505,0.027723193003995502,0.03056482028690505,0.09293679398884118,0.09293679398884118,7.736527169153299e-05,8.024870436353371e-05,4.184600222679678,-4.189050178018474,0.0,377321523.48753023,342241744.6598913,114483607.28580056,6.7771153774301674e-06,0.00033796810326039455,0.00032187438405751863,1.4916854711441963e-06,1.5662697447014063e-06,130.0646398809356,123.87108560089105,0.0048534049917956365,0.004622290468376797,265231.6340298266,0.0,1032.0222541402372,117593611872.68733,106660872446.88193,19.459444894533934,0.031665217889760434,19.502050218616148,19.436717156679823,19.439567308305683,59.860275871503255,2.91937347903482,0.8857177429730501,2.7292565422899595,7.361196706942819,11.801312782352014,1.2510743407850744,2.7486275295248386,11.790138348775391,2.7486275295248386
289575.02625176264,0.0,0.03019899447435118,0.027391378208028283,0.030198994474351176,0.10311119960345813,0.10311119960345816,7.536546565674638e-05,7.817436480831481e-05,4.349036283375241,-4.353911041772078,0.0,403086962.70408463,365611757.55472517,122350506.73263717,7.04006333549408e-06,0.0003289277712062353,0.0003132645440059384,1.4909766033001041e-06,1.565525433465109e-06,133.61326889592982,127.25073228183793,0.004832755588263776,0.004602624369775025,275785.7392873929,0.0,1032.0191519997304,127160421867.859,115338251127.30975,19.473388822282146,0.035119871911374084,19.520179391145557,19.445169730205947,19.45481734549479,59.85340070283413,3.1156617721698767,0.9458671647072002,2.9910521020698355,7.610525811495084,12.031747439887619,1.5059942765670575,3.0011189468002852,12.019155507301837,3.0011189468002963
300656.8367722073,0.0,0.029923684655992988,0.027141664087068473,0.029923684655992988,0.11423150181568785,0.11423150181568785,7.34437678141877e-05,7.618104456692271e-05,4.513376439465431,-4.5183154823167255,0.0,430614264.01233023,390579831.30370086,129868059.96559882,7.302700610365361e-06,0.0003197103657405628,0.00030448606261005985,1.4902867361295299e-06,1.5648010729360062e-06,137.46182286377248,130.91602177502145,0.004824759992939388,0.004595009517085133,286339.84454495943,0.0,1032.0161330097847,137093975846.68813,124348277411.962,19.486958993453698,0.03746391505516691,19.537357578691367,19.45520619424785,19.468313207423282,59.86071805912612,3.3252844025551607,1.0033243096216928,3.057942496007937,7.674230948578953,12.08325945996428,1.561079609231475,3.06550673912821,12.077557132996098,3.06550673912821
311738.64729265205,0.0,0.02960824087497521,0.026855547278889082,0.02960824087497521,0.12577989353760138,0.12577989353760138,7.166177106907425e-05,7.433263213523681e-05,4.677522821615752,-4.682209918921899,0.0,458006050.24224246,415424988.88185257,130622839.69063516,7.56471636778291e-06,0.00031153866837417896,0.00029670349368969426,1.4895842518275766e-06,1.564063464418955e-06,141.01932748973385,134.30412141879413,0.004808550810000852,0.0045795722000008116,296893.9498025257,0.0,1032.0130588048726,147381900187.80887,133679728061.50465,19.500777352450108,0.03818798395843685,19.55209529411301,19.46852699791275,19.481709765327206,59.87028720699025,3.5333633273728324,1.0081781275384902,3.2317688558793245,7.839779862742224,12.237043080337994,1.7107127186740678,3.231780344687507,12.228372194727887,3.231780344687507
322820.4578130967,0.0,0.029285975351304838,0.02656324294902933,0.029285975351304838,0.13785514553234632,0.13785514553234632,6.999003273595585e-05,7.259858748788519e-05,4.8407366217970615,-4.845649569638941,0.0,485794376.27340966,440629819.7491243,132209946.05941305,7.823723194756262e-06,0.00030402000774465686,0.0002895428645187208,1.4886419254332304e-06,1.5630740217048915e-06,144.45242385680217,137.5737370064783,0.00478967773142612,0.004561597839453447,307448.0550600921,0.0,1032.0089350053481,158022972035.1429,143331493909.42667,19.519313573647754,0.03857802337317958,19.571347421772522,19.488797468037426,19.497795831135605,59.866495474631826,3.742881549632688,1.0189373721137858,3.3624734235616627,7.964260403392032,12.348477104216894,1.8275691876832312,3.3611485055141666,12.345712930171581,3.3611485055141666
333902.2683335414,0.0,0.029021041494306187,0.02632294013088996,0.02902104149430618,0.15077481758472355,0.15077481758472355,6.838881885122571e-05,7.093769576154545e-05,5.003026145104214,-5.009289913330392,0.0,515000540.60155255,467120671.74743986,141504127.8228334,8.079743644378391e-06,0.00029652070721704864,0.0002824006735400463,1.4874835580659775e-06,1.5618577359692758e-06,148.0655890857455,141.0148467483291,0.004778578591039593,0.004551027229561516,318002.16031765845,0.0,1032.003865769437,169039549899.38943,153323854784.02673,19.542099472330367,0.04184660407690094,19.598631573235764,19.50858915166308,19.519077692092388,59.8614346344584,3.961641263921338,1.0890394696219892,3.758933742033821,8.341841659079808,12.721571320253078,2.245849707020786,3.7616839405258617,12.709010376894215,3.761683940525884
344984.0788539861,0.0,0.028785832267178218,0.02610959842827957,0.028785832267178218,0.16450918601872974,0.16450918601872974,6.686844252787566e-05,6.936065444279587e-05,5.164554744364871,-5.171022381770004,0.0,545312077.7404057,494614129.4697555,151914938.28999576,8.33332632369491e-06,0.000289280320734904,0.00027550506736657515,1.4861853995950459e-06,1.5604946695747982e-06,151.74212514319436,144.5163096601851,0.00477091551300407,0.004543729060003874,328556.2655752249,0.0,1031.9981847810686,180446257626.35275,163670074944.53766,19.567635160082663,0.0416138579041227,19.623319127757497,19.532682852305726,19.546903500184158,59.862315112846616,4.187349300229618,1.16790099886262,3.9443636276162097,8.518441550110678,12.888879168335365,2.449930232877806,3.954689661685029,12.884072255496603,3.954689661685029
356065.88937443076,0.0,0.028594805350562625,0.025936331383730277,0.028594805350562625,0.1792414544630088,0.1792414544630088,6.541457812540396e-05,6.785260396914404e-05,5.325654551401457,-5.332183103075422,0.0,577093473.5841963,523440792.36661786,158523834.3522381,8.585537950609875e-06,0.00028214895373618353,0.0002687132892725557,1.4848530421021031e-06,1.559095694207208e-06,155.57177756203185,148.16359767812554,0.00476923295491786,0.004542126623731295,339110.37083279114,0.0,1031.9923541312762,192251420038.8186,174377705250.62906,19.593843566587765,0.04636199100047056,19.6545231402288,19.55584135622888,19.57116620330689,59.86556148477505,4.4233122407359495,1.2174352790221032,3.941817267093106,8.516016444850605,12.875388578156066,2.458580473093541,3.9430557716959913,12.873519974327419,3.9430557716959913
367147.69989487546,0.0,0.028351693249048283,0.02571582154108688,0.028351693249048286,0.19415337840891925,0.19415337840891925,6.406359221722755e-05,6.645126630982821e-05,5.485223718738466,-5.492075724363463,0.0,608321904.9849197,551765900.213079,141887384.99181005,8.83282246750047e-06,0.0002759350262423209,0.00026279526308792473,1.4831889924905781e-06,1.5573484421151066e-06,159.04331904523406,151.4698276621277,0.004757712943687939,0.004531155184464703,349664.47609035764,0.0,1031.9850719336875,204408845173.24936,185404848229.7046,19.626576589739976,0.048214005847788816,19.689216543424152,19.584469569869,19.606043655926854,59.868728639307655,4.651995171704651,1.0874108174232897,4.158863937294177,8.722727559327769,13.064770656886616,2.729437606525198,4.150555976328684,13.061728776715354,4.150555976328674
378229.51041532017,0.0,0.028111521507217668,0.025497978691353892,0.028111521507217668,0.20966818250997865,0.20966818250997865,6.277882094297163e-05,6.51186111286559e-05,5.643925522663277,-5.651206714892707,0.0,640117962.159284,580605861.368965,126408285.38411498,9.077341616967847e-06,0.00027007639502421745,0.00025721561430877847,1.4813819368430259e-06,1.5554510336851778e-06,162.4618874332855,154.72560707931956,0.004745620483479654,0.004519638555694908,360218.58134792396,0.0,1031.9771639144865,216914414142.8777,196747767930.04773,19.662122641936342,0.0473762982206073,19.723897024950414,19.617289565169227,19.64518133568653,59.86458173300803,4.883130351650197,0.9661024887494182,4.360662387723558,8.914916559736707,13.24555180602066,3.0559592460264073,4.354842446220097,13.247022626957005,4.354842446220097
389311.32093576476,0.0,0.02789907660266214,0.025305284900373815,0.02789907660266214,0.2260446528432083,0.2260446528432083,6.154663501322673e-05,6.384050116749325e-05,5.80219262137643,-5.809136344279187,0.0,673036079.3366383,610463564.0241616,128269397.04571362,9.320495286347199e-06,0.0002643584809194726,0.00025176998182806914,1.479567564190024e-06,1.5535459423995251e-06,165.96397121207292,158.060924963879,0.00473710564730743,0.004511529187911838,370772.68660549034,0.0,1031.9692238746775,229790290646.7753,208426567480.0682,19.697812624762665,0.04676169177636524,19.75849826759224,19.653105540046493,19.68183406664848,59.8675993504688,5.121649234627053,0.9778627426601388,4.477937415283407,9.026607062174662,13.368175609622423,3.260730822085367,4.482598740767263,13.362901352169887,4.482598740767263
400393.1314562095,0.0,0.027726303944279572,0.025148575006149282,0.02772630394427957,0.24348813949214101,0.24348813949214101,6.035803382581274e-05,6.260760036834345e-05,5.960102120621571,-5.967170954954541,0.0,707493833.1799332,641717762.5214814,147740500.95320836,9.562523711842103e-06,0.00025863488766314464,0.00024631894063156627,1.4777698437587194e-06,1.5516583359466553e-06,169.63181338652996,161.5541079871714,0.004734274736855978,0.00450883308271998,381326.7918630568,0.0,1031.9613567081585,243058537535.99905,220461258536.05347,19.733175046707014,0.047943833168642695,19.79447321164577,19.68990979724744,19.71514213122861,59.86246196688338,5.370710326410676,1.1238777827832926,4.524973686560085,9.071403511009601,13.421160375976616,3.376621943196767,4.536220349534803,13.41153773200433,4.536220349534814
411474.9419766542,0.0,0.02759233822193315,0.02502706414687814,0.02759233822193315,0.2619176766631943,0.2619176766631943,5.921046555759576e-05,6.141726180066807e-05,6.116181013783515,-6.122673777024944,0.0,743650705.7463716,674513111.7880923,167336722.21944585,9.798708305373123e-06,0.0002529110591026788,0.00024086767533588443,1.4756391420998269e-06,1.5494210992048186e-06,173.4815422003788,165.22051638131316,0.004737135503385525,0.004511557622271929,391880.89712062315,0.0,1031.952032352457,256728865308.5949,232860648805.9817,19.775087442976886,0.04937759972611728,19.837277669586967,19.72616088982805,19.761823769516734,59.86093768716966,5.62868455241108,1.2694163873221709,4.464344185875335,9.013661129405081,13.35154052440959,3.4097069238906097,4.467673403038441,13.349363630873867,4.467673403038441
422556.75249709893,0.0,0.02746004855114713,0.024907073515779712,0.027460048551147125,0.28105981011799896,0.28105981011799896,5.8110410612669115e-05,6.027620739564976e-05,6.2718537146573965,-6.27888955940195,0.0,780477198.0489457,707915825.8947352,183889092.23945275,1.0033620639347922e-05,0.00024744598509649846,0.00023566284294904613,1.4735104129513798e-06,1.5471859335989485e-06,177.3002849657504,168.85741425309558,0.004739559757142597,0.004513866435373903,402435.00237818935,0.0,1031.9425530471276,270737970154.47406,245567319868.00366,19.817312565819645,0.04909133901233165,19.877245091110176,19.76937156521513,19.805321041134093,59.86158717446526,5.890280954872368,1.3912240761424777,4.438139879634695,8.98870464727115,13.317262497404215,3.567880467600504,4.435985701841039,13.32062195178324,4.43598570184105
433638.5630175436,0.0,0.027364374486097253,0.02482029431845555,0.027364374486097253,0.3014652051994455,0.3014652051994455,5.7038583022861426e-05,5.916443238985516e-05,6.428147756368133,-6.436345807217048,0.0,819046994.9670693,742899768.6776139,220665131.33727738,1.027053282032316e-05,0.00024192473117849194,0.000230404505884278,1.4716312170737542e-06,1.5452127779274417e-06,181.32032022384797,172.68601926080757,0.004747621799877629,0.004521544571312027,412989.10763575597,0.0,1031.9336987969014,285097467707.1631,258591807444.1388,19.85563264149515,0.04771580382838789,19.906883766325663,19.81629875613081,19.84371540202923,59.86059068775954,6.165369326302514,1.6652904927662642,4.269635971395269,8.828224734662172,13.17089866045884,3.728647601082302,4.271694867709208,13.171605322185254,4.271694867709208
444720.3735379883,0.0,0.027264021473426287,0.02472927117771092,0.027264021473426287,0.3235246845892551,0.3235246845892551,5.601802532190426e-05,5.810583812088418e-05,6.590029156347412,-6.597977916775688,0.0,858232705.2809963,778442363.066663,309174782.3877781,1.0525240866588639e-05,0.00023675705310136105,0.00022548290771558195,1.4710836693954815e-06,1.5446378528652559e-06,185.27469123323053,176.45208688879097,0.004754190656443031,0.00452780062518384,423543.2128933221,0.0,1031.9320187946394,299829059594.0496,271953795550.1584,19.864864281121246,0.04594838589125675,19.915227468636,19.833645672570643,19.845719702155552,59.87081722133828,6.455199105814931,2.328826784960924,4.164976975241652,8.728549500230143,13.097099288773773,3.7111275205695793,4.177585876884082,13.086245693318887,4.177585876884082
455802.1840584329,0.0,0.02718116300458372,0.02465411610393081,0.02718116300458372,0.3462427992679928,0.3462427992679928,5.5039097955857814e-05,5.709042576500887e-05,6.7472924392919005,-6.755347240735978,0.0,898858414.281484,815291078.713364,279375364.29950786,1.0765299237709618e-05,0.0002317292927487833,0.00022069456452265078,1.4695802771498198e-06,1.5430592910073109e-06,189.31085699970242,180.29605428543087,0.0047630734343170065,0.0045362604136352435,434097.31815088843,0.0,1031.9255176070883,314990796020.83765,285705937433.8664,19.894269566701496,0.04418118298396581,19.948074294022373,19.86042086778082,19.87431353829865,59.87615729209341,6.746481310719916,2.0979580315380533,4.040155269338341,8.609671685084141,12.976815044928024,3.7927278032217626,4.048824141433949,12.96945500356822,4.048824141433949
466883.9945788776,0.0,0.027059349687611426,0.024543627834568173,0.027059349687611426,0.3688339609470193,0.3688339609470193,5.4119099267360826e-05,5.613613838058139e-05,6.901131831856703,-6.909867659285811,0.0,938892409.6649113,851603092.6665863,264517647.99860036,1.0994487707335053e-05,0.00022725227443641475,0.00021643073755849023,1.467422620893197e-06,1.540793751937857e-06,193.03993719099125,183.8475592295154,0.004764514560441903,0.004537632914706574,444651.42340845475,0.0,1031.915481311886,330516837663.7573,299788514887.7617,19.937988608320197,0.04851030644506047,19.99612586064812,19.895129917902032,19.922710046408934,59.87445470351719,7.02585612544654,1.9795197936992424,4.082045093446762,8.649566755663617,13.004754027467635,4.075203349257894,4.083583810314783,13.000983047904613,4.083583810314783
477965.8050993224,0.0,0.02695567993223934,0.02444959631042117,0.026955679932239348,0.3929598994289794,0.3929598994289795,5.3224465232350986e-05,5.5208160999783056e-05,7.057467848180227,-7.066667810779824,0.0,980228454.8083328,889096104.1345422,237439433.8773189,1.1231659206547316e-05,0.00022282234300437915,0.00021221175524226588,1.4658542861229936e-06,1.5391470004291442e-06,196.87022344731358,187.49545090220337,0.004768626828613082,0.004541549360583888,455205.52866602107,0.0,1031.9080575366384,346376282981.134,314173499302.6158,19.970043213813643,0.050636572063839015,20.02340103579638,19.931201712312426,19.955526893331864,59.86883997094396,7.31974776703668,1.7728260709367252,4.051157683595963,8.620150174853315,12.971350251585424,4.141813557820351,4.053352922120035,12.973562741151968,4.053352922120002
489047.61561976705,0.0,0.026880396454222688,0.02438131197661922,0.026880396454222688,0.4194520480004592,0.4194520480004591,5.2350425748792746e-05,5.430154573708764e-05,7.219903682470321,-7.228775475885267,0.0,1023249578.2421359,928117531.2853842,186081315.01533893,1.1488284882939896e-05,0.0002183537725395256,0.00020795597384716722,1.465607580612458e-06,1.5388879596430808e-06,200.87215188099992,191.30681131523804,0.004777192718968576,0.004549707351398646,465759.63392358756,0.0,1031.9062004153177,362590981753.2924,328880709073.2809,19.9765668657683,0.04608322646648518,20.01704962784465,19.954616494276667,19.958034475184085,59.85786755198794,7.638646305132368,1.3887443881868824,3.868939901522861,8.446609430021768,12.816845855224933,3.8687719601151693,3.875011563362818,12.811801871530903,3.875011563362818
500129.4261402117,0.0,0.026754541027974855,0.024267157394988532,0.026754541027974855,0.4456810729852885,0.4456810729852885,5.153769834233266e-05,5.345852767558324e-05,7.378923138498354,-7.387486639576206,0.0,1065132271.616176,966106368.812858,163054844.42802167,1.1734082882992665e-05,0.00021450276019126875,0.00020428834303930357,1.4647032570325805e-06,1.537938419884209e-06,204.4621838246217,194.72588935678257,0.004776183943414843,0.00454874661277604,476313.739181154,0.0,1031.8955539594197,379207302557.3785,343952201866.10297,20.008729725442688,0.0448629571634147,20.06167624829556,19.969119819155672,19.99539310887716,59.853193078290616,7.941426417798418,1.2154968191727331,3.8618049947482302,8.439814280712598,12.818940900369213,3.9081564795245938,3.872090534433592,12.809152412184655,3.872090534433592
511211.2366606564,0.0,0.02665677706082084,0.02417848259484884,0.02665677706082084,0.4724763729964884,0.4724763729964884,5.074566508106928e-05,5.263697503782309e-05,7.532703874283168,-7.541004488096952,0.0,1108857821.0802443,1005766731.1385436,139050591.57643697,1.1963213830631533e-05,0.00021062144570863152,0.00020059185305583955,1.462823254781504e-06,1.5359644175205792e-06,208.22795929878723,198.31234218932119,0.004779604048425164,0.004552003855643014,486867.8444387205,0.0,1031.8798589755445,396226126589.3024,359388776951.7482,20.061758404280766,0.04812539998199195,20.11440872799748,20.01590836525062,20.054958119594996,59.86444907842829,8.245926837027506,1.033942597842038,3.8357772398514234,8.415025942715637,12.786245576423616,4.155447039401883,3.841218193141438,12.781150288563637,3.841218193141438
522293.047181101,0.0,0.026549780894034827,0.024081433917491905,0.026549780894034827,0.500631471327349,0.500631471327349,4.99861379457216e-05,5.1849140041474623e-05,7.689787326208585,-7.697667747026928,0.0,1152790852.556781,1045615285.7657877,121278322.84717543,1.2202824109322944e-05,0.00020697528319060132,0.00019711931732438207,1.4616341352832217e-06,1.5347158420473832e-06,211.88513336715917,201.79536511158008,0.004780864959665507,0.004553204723490958,497421.9496962868,0.0,1031.8727202022155,413595443490.133,375143259401.4811,20.0893073319484,0.05729143684384939,20.133673901883913,20.04784810242096,20.08639999154013,59.87135658927741,8.558595712384202,0.9003632766575649,3.8803312332130413,8.45745831734579,12.82132054763535,4.530090210831728,3.881687860049876,12.817857469433003,3.881687860049876
533374.8577015458,0.0,0.026449070402747247,0.023990086533104072,0.02644907040274724,0.5304034336122821,0.5304034336122821,4.925097670984398e-05,5.108657907080166e-05,7.849468299002976,-7.856906934419029,0.0,1197684010.3740401,1086334703.287111,110497343.45855518,1.2450709743436036e-05,0.00020344358777950552,0.0001937557978852433,1.460988757650121e-06,1.5340381955326266e-06,215.5653043033281,205.30028981269336,0.004782808568214955,0.004555055779252336,507976.05495385313,0.0,1031.8694197557618,431317359822.461,391217559929.66986,20.103025582922157,0.06528565194426406,20.15156730473953,20.05659966267786,20.100909781348864,59.8663288531526,8.883667408472181,0.8197243640635309,3.878882729087385,8.45607878960707,12.81750236044793,4.868911645877228,3.8821301741033487,12.81825866131826,3.882130174103382
544456.6682219903,0.0,0.026388914123128254,0.023935523014175283,0.026388914123128254,0.5610992934682556,0.5610992934682556,4.852378428981367e-05,5.033228391672929e-05,8.004534484717414,-8.011645871092378,0.0,1245080462.8189685,1129324682.8289962,108330620.49137944,1.2684005470390507e-05,0.00019975467336799806,0.00019024254606476009,1.4595285103789687e-06,1.5325049358979171e-06,219.5435485432993,209.0890938507613,0.0047916117500819465,0.004563439761982807,518530.1602114192,0.0,1031.8564170097059,449408412094.9277,407626677637.12256,20.14595937677841,0.06412738633821186,20.21275406599394,20.078629606895813,20.146494457445094,59.86146230184824,9.216448836977971,0.801980895112048,3.66577448598594,8.253118558081828,12.628344709304862,4.920755693729085,3.670883469783426,12.62665167327297,3.670883469783426
555538.4787424351,0.0,0.02630473425477001,0.02385916939208163,0.02630473425477001,0.5911912970533625,0.5911912970533625,4.7834404809559635e-05,4.961721100487074e-05,8.153868167587406,-8.160737773052576,0.0,1292142186.759433,1172011053.7500525,112551737.30313487,1.289919116364622e-05,0.00019639782546056048,0.00018704554805767663,1.4571052001569882e-06,1.5299604601648374e-06,223.2964881512049,212.66332204876664,0.004795606294821648,0.004567244090306332,529084.2654689858,0.0,1031.8336897552797,467891669675.8047,424391537120.9113,20.219677870267255,0.06872047526259109,20.291100414956478,20.14868253093293,20.219250664912,59.86671560330509,9.532707752317863,0.8304736782559582,3.5116853912964263,8.106367039329898,12.49387918911612,4.947945040034851,3.5192249561681987,12.489092930764844,3.5192249561681987
566620.2892628799,0.0,0.026216935542567918,0.023779533371943686,0.026216935542567918,0.6223629196862519,0.6223629196862518,4.7171360494322476e-05,4.892945477949953e-05,8.303701465656175,-8.311592711391826,0.0,1339747776.8480074,1215190727.2997801,112142887.96064192,1.3116018052086525e-05,0.00019320036029603783,0.00018400034313908358,1.4548597008179212e-06,1.5276026858588174e-06,226.98813043075745,216.17917183881664,0.004798491551102593,0.0045699919534310405,539638.3707265522,0.0,1031.8121249011658,486765399355.0939,441510566308.4751,20.28907293432269,0.0625395884116145,20.347348960620824,20.2327105515038,20.28715929084352,59.868261286419866,9.853274219354367,0.8247335587518453,3.424023238708551,8.022879274960514,12.4106734637074,5.025497669221945,3.428550385689322,12.406848422393956,3.428550385689322
577702.0997833244,0.0,0.02612948219792224,0.023700210610360303,0.026129482197922237,0.6582165924097478,0.658216592409748,4.652786079713283e-05,4.8261971607415635e-05,8.469554072669263,-8.478195203255995,0.0,1387985245.7954075,1258943533.6012766,106866004.5843003,1.338358142377797e-05,0.00019011333962655052,0.0001810603234538577,1.455418908631616e-06,1.528189854063197e-06,230.6601519101381,219.67633515251242,0.004801091490585464,0.00457246808627187,550192.4759841185,0.0,1031.8162064843366,505958950630.326,458919683111.4067,20.274560732842925,0.06347658948190799,20.287261495276255,20.270376956656644,20.26604374659623,59.86887968826984,10.216888497067217,0.7860485278979196,3.3737683574792676,7.975017483313618,12.368074325669976,4.8829260759094435,3.38043579446321,12.363207069807924,3.3804357944632213
588783.9103037692,0.0,0.026046618457110773,0.023625050754749004,0.026046618457110773,0.7085074656633784,0.7085074656633785,4.590593256829928e-05,4.7616863880398355e-05,8.689132389448353,-8.698387638046933,0.0,1437139703.9199398,1303528076.117859,98556516.15843968,1.38212304834836e-05,0.0001871286695691121,0.00017821778054201158,1.4650406896844681e-06,1.5382927241686917e-06,234.33654188466625,223.1776589377773,0.004804076608443589,0.004575311055660561,560746.581241685,0.0,1031.8946974329826,525556274675.2285,476695033719.0281,20.00710608590583,0.09718375545022108,19.952444146280783,20.09678713283992,19.97208697859569,59.858695366546144,10.720379821842368,0.7350391023726679,3.377066117630323,7.978158207267006,12.370034761373894,3.654768379970863,3.380751470483012,12.363493397263492,3.380751470483012
599865.7208242139,0.0,0.025948337924255483,0.02353590741429069,0.025948337924255483,0.7554274971568543,0.7554274971568543,4.531200038613146e-05,4.700079562319878e-05,8.887738114984975,-8.897662467519035,0.0,1486162793.8612144,1347993463.819695,96936989.33846848,1.4193222106620379e-05,0.00018437445242332838,0.000175594716593646,1.4708671053448686e-06,1.5444104606121122e-06,237.84706249289155,226.5210118979919,0.004803825686611964,0.004575072082487585,571300.6864992513,0.0,1031.9296510533204,545538460756.7823,494819465539.0315,19.8721757764158,0.05946966279370336,19.870789052012398,19.912600114255653,19.8331381629794,59.85615338299442,11.174926684388321,0.7290907777831807,3.4461076521203227,8.043912049638413,12.428547946522418,2.9367439611034163,3.449378110184509,12.425739782480271,3.449378110184509
610947.5313446585,0.0,0.025857503920861297,0.023453518295565804,0.025857503920861297,0.7931743260171188,0.7931743260171188,4.473301737051816e-05,4.640023369359408e-05,9.044155241714424,-9.05377261099461,0.0,1536162269.4013135,1393344462.0420072,96989036.44489086,1.4430678461177646e-05,0.00018166487123171904,0.00017301416307782762,1.46962056586023e-06,1.543101594153242e-06,241.39287170857338,229.89797305578412,0.0048045714386206854,0.004575782322495891,581854.7917568176,0.0,1031.9198537287966,565873377515.2122,513263834480.91797,19.90602727459095,0.04636158388859215,19.944272950508577,19.893697808360717,19.88011106490431,59.869257034109424,11.530896193679023,0.7283951693034512,3.452951220000655,8.050429733333985,12.439434430997398,3.031826675269045,3.458433728805077,12.433953495514805,3.458433728805077
622029.3418651032,0.0,0.02579364225770811,0.0233955938845425,0.02579364225770811,0.8300912134131133,0.8300912134131133,4.4161453481378716e-05,4.5807367404087565e-05,9.190000281216005,-9.199398169170331,0.0,1588488653.0728512,1440806034.533198,95610931.97414093,1.4634356727705859e-05,0.00017886900580593623,0.00017035143410089166,1.466718833756386e-06,1.5400547754442053e-06,245.16530833074867,233.49076983880818,0.004809967033713691,0.004580920984489229,592408.897014384,0.0,1031.903825001844,586593848702.8922,532057912655.6846,19.97026276982584,0.046209574226977065,20.012585076475137,19.94111310065355,19.957090132348398,59.86438343313177,11.875979618267136,0.7152711501651332,3.374464557283796,7.9756805307465095,12.367128440000407,3.2057378462784114,3.3798383823090528,12.362665199373302,3.3798383823090528
