rei,a,cf,cfc,cfcrei,epsilon,epsilonc,eta,etac,fic,ficfn,foc,g,gc,gstd,jlamc,lambc,lambda,mu,muc,nuw,nuwc,nuwta,nuwtac,reic,reoc,rho,ta,tac,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd,dr,drc,drgc,drt,drcf,drcfc,drcfrei
998810.8995602226,0.0,0.02491362601725948,0.02259739321293376,0.02491362601725948,3.2896894405216517,3.2896894405216517,3.122826095320776e-05,3.239214994310577e-05,14.713589575867864,-14.725302290480919,0.0,3955766860.869672,3587997152.7162547,187309816.5071248,2.3361253686292803e-05,0.00011533073443435972,0.00010983879469939018,1.4624220196484297e-06,1.5355431206308512e-06,380.238041956941,362.13146853042014,0.005107432168829806,0.004864221113171243,951248.4757716408,0.0,1031.8848471786162,1512376510635.571,1371770077673.987,20.055158349873885,0.03109266349394793,20.02296583814518,20.069758751594122,20.07275045988391,59.86250776774562,29.39990086296824,1.3921116927665689,-1.2431124921822745,3.577988102683516,8.171065390765541,-1.5159289278660948,-1.2432629512604487,8.169376007927065,-1.2432629512604487
1009892.7100806672,0.0,0.024803306894962785,0.022497330516973044,0.02480330689496278,3.3851200114588837,3.3851200114588837,3.100533429392623e-05,3.216091472368118e-05,14.87648555769215,-14.887603466357973,0.0,4026063630.533952,3651758395.042133,215426120.99403343,2.361932740313175e-05,0.00011457374210188118,0.0001091178496208392,1.4623862556271953e-06,1.5355055684085552e-06,382.7513202952962,364.52506694790117,0.005096041191273547,0.004853372563117664,961802.5810292069,0.0,1031.8845032575077,1546123609237.3145,1402379690918.1987,20.0562645880996,0.0292996293010143,20.021733465174094,20.071104709513072,20.07595558961303,59.86668281167368,29.92138789714706,1.6010522516082846,-0.9993035601741695,3.810187085548411,8.392719752683442,-1.3686550516238682,-1.000154522219443,8.389882519528868,-1.0001545222194208
1020974.520601112,0.0,0.024665201487048826,0.02237206484086061,0.024665201487048826,3.4781137087132925,3.4781137087132925,3.079530130965084e-05,3.1943053731362705e-05,15.03951807171515,-15.049885843900757,0.0,4091976068.627557,3711542919.390075,239147495.12997755,2.3877848502762367e-05,0.00011396366085626304,0.00010853681986310764,1.4623654744893596e-06,1.535483748213828e-06,384.798467510757,366.47473096262564,0.005078749391634956,0.004836904182509482,972356.6862867731,0.0,1031.8843034177885,1580220944750.5618,1433306979365.5889,20.056907381841853,0.027154207493868092,20.02203025056061,20.074451191933104,20.074240703033766,59.87491072268625,30.410615039559637,1.7773057839113238,-0.6478498689586498,4.144904886706058,8.714373077872606,-1.0086160694720014,-0.6469878573261756,8.710215095395757,-0.6469878573261756
1032056.3311215569,0.0,0.024508986468117302,0.02223037321371184,0.024508986468117302,3.569534058210897,3.569534058210896,3.059501479222013e-05,3.173530246036112e-05,15.202464301343813,-15.213265395983647,0.0,4154800095.114883,3768526163.369508,224850887.68552148,2.4136084106553425e-05,0.00011345320970931274,0.00010805067591363116,1.4623382166898494e-06,1.5354551275243417e-06,386.515022688516,368.10954541763425,0.005057508329237735,0.004816674599274032,982910.7915443395,0.0,1031.8840412959046,1614679809794.621,1464562185754.7583,20.057750509060934,0.027170716703416125,20.024562077838485,20.077208292879128,20.07148115646643,59.86603931166753,30.876370676842626,1.6709905847919728,-0.2143953395460807,4.557718724241832,9.10848446218745,-0.3871083311337342,-0.2121316295843112,9.104642512848681,-0.2121316295843112
1043138.1416420012,0.0,0.02431245915787378,0.0220521171499989,0.024312459157873792,3.6548153456173296,3.6548153456173296,3.041219021833938e-05,3.154566394609025e-05,15.36376750684736,-15.374264004658876,0.0,4210449707.952267,3819002002.677793,249526408.60343608,2.4389091491683075e-05,0.00011315572562833965,0.00010776735774127584,1.4621535062847522e-06,1.5352611815989902e-06,387.53043810571353,369.0766077197272,0.0050276736271052044,0.004788260597243053,993464.8968019059,0.0,1031.8822650468958,1649552800130.7744,1496193015991.6318,20.063463896531104,0.02906599477345778,20.02952871757085,20.08066371305932,20.080199258961642,59.869407991292775,31.281884460858322,1.8539419263702548,0.36796716573096466,5.112349681648542,9.634847517735047,0.6958705769322671,0.3687308347252727,9.631501890907257,0.3687308347252283
1054219.952162446,0.0,0.02414025213663265,0.02189592030533573,0.024140252136632654,3.748666428076298,3.7486664280762976,3.022596483709516e-05,3.135249787509085e-05,15.530913957545804,-15.541203637683005,0.0,4269937194.999273,3872958907.028818,271590847.88939226,2.4660696382026094e-05,0.0001127644182483446,0.00010739468404604247,1.4625237603839854e-06,1.5356499484031846e-06,388.87102677160414,370.3533588300992,0.005002612357098085,0.004764392721045793,1004019.0020594724,0.0,1031.8843690585493,1684811715421.9392,1528173891539.1738,20.055141276537167,0.036395090357479586,20.01140528613084,20.08029740825696,20.073721135223405,59.865003717245244,31.739413337293225,2.0187875366028667,0.865834891338535,5.586509420322416,10.085486875192496,1.6797820658783325,0.8653966314744799,10.081992409500684,0.8653966314744688
1065301.7626828908,0.0,0.023946203551224454,0.02171991251811741,0.023946203551224458,3.8433434360993695,3.8433434360993695,3.005038960332397e-05,3.117037888655242e-05,15.703053247357365,-15.712988334322533,0.0,4325076403.141503,3922971794.2326546,316129214.44609123,2.4948262937722385e-05,0.000112495590693602,0.00010713865780343048,1.4633505434654775e-06,1.5365180706387513e-06,389.79773561251505,371.2359386785858,0.004972783109617207,0.00473598391392115,1014573.1073170387,0.0,1031.8868353352743,1720417862932.079,1560469716945.1963,20.041353201145576,0.04215309198157332,19.99467841319495,20.069737728562764,20.059643461679283,59.8667967117675,32.184792547082985,2.352414268746291,1.4665853204710255,6.158652686162879,10.632647269391239,2.4534063993206234,1.466688678743533,10.627382021536114,1.4666886787435107
1076383.573203335,0.0,0.02368970422155916,0.021487260064906262,0.02368970422155916,3.933904261820665,3.933904261820665,2.9898515442779022e-05,3.101284431912242e-05,15.882807910801125,-15.892149040252773,0.0,4368202862.809017,3962088764.4526243,432781071.47632813,2.5260217739483045e-05,0.0001125502438727989,0.00010719070845028468,1.4648603435705489e-06,1.5381033607490762e-06,389.6357027161147,371.08162163439493,0.004929720879353478,0.004694972266050932,1025127.2125746051,0.0,1031.892285827001,1756369756884.617,1593079144566.5457,20.014140011097904,0.050042270732136296,19.961514403987124,20.046713537498754,20.034192091807782,59.861986431952886,32.571457851085945,3.230400756552657,2.3068168503503794,6.958873190809878,11.397139847257554,2.9735911757516442,2.308665234914964,11.391079578154184,2.308665234914964
1087465.38372378,0.0,0.023629880497564138,0.02143299818373165,0.023629880497564138,4.058697037344334,4.058697037344334,2.9689111293968463e-05,3.0795635599202216e-05,16.062058294533102,-16.068493796853485,0.0,4447624343.099378,4034126388.2987533,631870609.6808406,2.5570691923635894e-05,0.00011169636816245301,0.00010637749348805046,1.4662974186146744e-06,1.5396122895454084e-06,392.66307761012774,373.96483581916914,0.0049273763656153,0.004692739395824094,1035681.3178321716,0.0,1031.895833370094,1792739557310.8792,1626067625678.8018,19.991762777217733,0.054949981041566766,19.934178526090086,20.02841203625267,20.012697769310943,59.85562559804666,33.22803418223642,4.723707356287421,2.3376565591119114,6.988244342011374,11.42052519668898,2.5288749062366,2.3408586818679633,11.420279983553684,2.3408586818679633
1098547.1942442248,0.0,0.023683343848962826,0.02148149101946741,0.023683343848962826,4.209753954758107,4.209753954758107,2.9447363043628137e-05,3.054487730096585e-05,16.246719413899783,-16.253453897180204,0.0,4549031126.395236,4126105330.0637045,730334554.5375433,2.589860023909249e-05,0.00011031391346446954,0.00010506086996616143,1.4681946685837422e-06,1.5416044020129294e-06,397.56247424146983,378.6309278490188,0.004948548886506547,0.004712903701434806,1046235.423089738,0.0,1031.9011561723985,1829470391689.248,1659383575228.343,19.960846217467626,0.05379020947993015,19.901101969384747,19.998113802856174,19.98332288016203,59.86744502155741,34.07259098803932,5.47298724650329,1.9240096134473417,6.594294869949868,11.043679559358566,1.6487701952934364,1.9264157287067984,11.044368007897354,1.9264157287067984
1109629.004764669,0.0,0.023656941585025085,0.021457543387777847,0.023656941585025085,4.3321352151085755,4.3321352151085755,2.9234654484213012e-05,3.032424101381938e-05,16.409224635068956,-16.416460202403766,0.0,4635941861.373714,4204935928.6836405,735658993.4186728,2.615561166037176e-05,0.00010933300676772938,0.00010412667311212322,1.4680743345135972e-06,1.5414780512392774e-06,401.1179428837781,382.017088460741,0.004952945740814751,0.0047170911817283325,1056789.528347304,0.0,1031.8986990118774,1866572749398.6477,1693036507391.0632,19.96736192102975,0.04925644992285893,19.92611834706836,19.990194314195165,19.985773101825014,59.872545945720816,34.71661450373046,5.511652534825177,1.8573873481902758,6.530845093514559,10.984176178470427,1.4559344567769972,1.8576766490082663,10.982019636288708,1.8576766490082663
1120710.815285114,0.0,0.02358735338185856,0.021394424836152882,0.02358735338185856,4.440443282904215,4.440443282904215,2.9038945400046326e-05,3.012123777873517e-05,16.561374239662833,-16.569564427756678,0.0,4715113024.085698,4276746507.107208,739047941.0694165,2.637934469356895e-05,0.00010857473159565921,0.00010340450628158022,1.467037186791444e-06,1.540389046131016e-06,403.93541478199984,384.7003950304761,0.004948213484884163,0.004712584271318249,1067343.6336048706,0.0,1031.8935405906366,1904020401251.3125,1727002631520.4648,19.989094968199755,0.04413913446127731,19.9508824384866,20.007816434223088,20.00858603188812,59.858361923065026,35.25865904699598,5.52868022483016,1.9669134159607693,6.635155634248335,11.084010738128757,1.594590706873078,1.9682550830904533,11.082317535682984,1.9682550830904533
1131792.6258055586,0.0,0.023556796140610525,0.021366708517560562,0.023556796140610525,4.557461246330172,4.5574612463301705,2.883489460962367e-05,2.9909581938876398e-05,16.712833854528625,-16.720558765537422,0.0,4802611152.588115,4356109888.968812,732698870.1536204,2.6600696640994243e-05,0.00010765464687353828,0.0001025282351176555,1.465956341069353e-06,1.5392541581228208e-06,407.40242280451486,388.00230743287125,0.004951541794629834,0.004715754090123652,1077897.7388624372,0.0,1031.8903005844115,1941856155739.4043,1761320776180.8655,20.007154084004128,0.04140162451569312,19.9552516993274,20.028944192883717,20.03726635980011,59.86579276289198,35.86023679518186,5.473467748644441,1.9297175347123718,6.599730985440367,11.049580253959345,1.5272432272216752,1.9311433966907932,11.048656142123182,1.9311433966907932
1142874.4363260034,0.0,0.02352242990741732,0.021335537330990764,0.02352242990741732,4.68112911806253,4.68112911806253,2.863552587362775e-05,2.970278265536767e-05,16.870685324927162,-16.878075905937482,0.0,4889993573.113711,4435368320.284545,719549024.2233827,2.6842429529592786e-05,0.00010676745223921006,0.0001016832878468667,1.4654530194561515e-06,1.5387256704289596e-06,410.7906388828246,391.2291798884043,0.004953958516809309,0.004718055730294581,1088451.844120003,0.0,1031.89102566748,1980082627730.8916,1795993313134.595,20.010763291815298,0.04775052921303469,19.951427907903497,20.037571546437498,20.043290421103706,59.872014577472754,36.48845978898752,5.371490345926267,1.862080001036115,6.535314286701077,10.987128916380362,1.3792996776686661,1.8631453255256725,10.986979887098114,1.8631453255256725
1153956.2468464482,0.0,0.02346579542503121,0.021284168185969343,0.02346579542503121,4.802326028439238,4.802326028439238,2.844605743241588e-05,2.9506252654340156e-05,17.02841994301336,-17.03573226789057,0.0,4973266333.917115,4510899169.085818,705260179.4205487,2.708371775061344e-05,0.000105992935166263,0.00010094565253929806,1.46495169472985e-06,1.5381992794663426e-06,413.7734568576712,394.0699589120677,0.004951571740104398,0.0047157826096232355,1099005.9493775696,0.0,1031.8935555188839,2018679644372.3545,1831001945008.9375,20.010473660095304,0.05134040183194483,19.947579730779754,20.040462224443072,20.043379025061746,59.86816890184108,37.08626246354044,5.261138630497324,1.9199179639750596,6.590398060928648,11.039663986618065,1.4066248716683494,1.9201335626550131,11.038669898099817,1.9201335626550131
1165038.057366893,0.0,0.02344995437883858,0.021269799890103018,0.02344995437883858,4.9360758075246345,4.9360758075246345,2.8247448057896106e-05,2.9300241033994373e-05,17.188623941295386,-17.195589699483225,0.0,5065867843.3562155,4594891467.896793,693702973.6227503,2.7332944053111735e-05,0.0001050557535853792,0.00010005309865274208,1.464666382457514e-06,1.5378997015803895e-06,417.4700731183841,397.5905458270324,0.004957714635948027,0.004721632986617169,1109560.0546351362,0.0,1031.8978075286352,2057606384958.174,1866309646220.5657,20.004265514979007,0.05632411665395865,19.93710461405909,20.035448549537197,20.04024338134079,59.86231987034875,37.7642385772101,5.172603404210191,1.8546065704869164,6.5281967337970865,10.981408844071716,1.2933978953197367,1.8566105925393428,10.981052691645676,1.8566105925393428
1176119.8678873377,0.0,0.023463381151825512,0.021281978369002724,0.023463381151825512,5.0841368887242036,5.0841368887242036,2.8043593205507013e-05,2.9088788434853114e-05,17.354907048982852,-17.3614976821065,0.0,5165661401.124962,4685407166.553252,692797705.3477219,2.760167405392793e-05,0.00010400496241901491,9.905234516096657e-05,1.4649015400258326e-06,1.538146617027124e-06,421.68160594168097,401.60152946826764,0.004969950827764447,0.004733286502632807,1120114.1598927022,0.0,1031.9034235985234,2096946473507.739,1901992266220.171,19.989782666326068,0.06082586167371513,19.916487388903967,20.024437525791395,20.028423084283734,59.87067864420525,38.52324466821709,5.166566133024099,1.6519572846177222,6.335197413921623,10.79623497974691,1.0081286416287472,1.6532604887078861,10.796608153023058,1.6532604887078861
1187201.6784077822,0.0,0.023537780617135903,0.02134946087722077,0.023537780617135896,5.261583092164892,5.261583092164892,2.782510741458566e-05,2.8862159596616924e-05,17.53511438062792,-17.541304596862968,0.0,5280219819.968251,4789315029.44966,694294432.4871218,2.7914959058220397e-05,0.00010271065371307094,9.781967020292471e-05,1.466295365345624e-06,1.5396101336129053e-06,427.0070686507981,406.6733987150457,0.0049950759402887495,0.004757215181227379,1130668.2651502688,0.0,1031.908017229726,2136650036609.745,1938004568353.5105,19.965601476814626,0.059281666207781976,19.89312269463639,20.002933375638204,20.000748360169112,59.86078848590356,39.45602704386249,5.1864475599405235,1.1657326823067526,5.872126364101682,10.354800421535614,0.3124492932187306,1.167952565764152,10.356419560783836,1.1679525657641854
1198283.488928227,0.0,0.02361994325945538,0.021423984815832547,0.023619943259455392,5.434190228864003,5.434190228864003,2.760773573543109e-05,2.8636686393510607e-05,17.703856925571113,-17.7094999422678,0.0,5398031557.297159,4896173748.115335,650996302.698858,2.819179412205809e-05,0.00010140570277999516,9.65768597904716e-05,1.4667127763519664e-06,1.5400484151695646e-06,432.4979808002912,411.9028388574202,0.005021837719047494,0.004782702589569042,1141222.370407835,0.0,1031.9068550846291,2176717983114.765,1974347376974.843,19.963813492999552,0.053766247134304265,19.89518017039817,19.995472198545112,20.00078811005529,59.86093772613552,40.36090378690026,4.864308022052621,0.62715190507725,5.359192290549764,9.866206469015182,-0.2700707791743584,0.6292522762876285,9.867802518174706,0.6292522762875841
1209365.2994486715,0.0,0.02358220622564027,0.02138975621373267,0.02358220622564027,5.578391488355284,5.578391488355284,2.7428097019578266e-05,2.8450352475390398e-05,17.869292797690864,-17.87468319885517,0.0,5489282483.766305,4978941028.35946,563978596.3880769,2.8458045922816742e-05,0.00010062263997695096,9.583108569233423e-05,1.4668526544906475e-06,1.54019528721518e-06,435.7897401224623,415.0378477356783,0.005023029507334847,0.004783837626033187,1151776.4756654017,0.0,1031.9054423674415,2217164228755.531,2011033314063.9731,19.96541327368844,0.05158424972635112,19.89702698688652,19.998353452526647,20.00085938165219,59.869491587751675,41.04970591883225,4.2133433942459915,0.6553764151378316,5.386072776321759,9.892154067497593,-0.20775199787486098,0.6540703881359411,9.890313277220809,0.6540703881359411
1220447.1099691165,0.0,0.023408607685175952,0.021232297220114243,0.023408607685175952,5.688125288425669,5.688125288425669,2.7291640393129005e-05,2.8308810059330212e-05,18.030317385840057,-18.03529811659854,0.0,5549128636.573724,5033223253.128096,473674921.2144213,2.8710198189315804e-05,0.00010044870742204295,9.56654356400409e-05,1.4666362111065652e-06,1.5399680216618938e-06,436.5403083155943,415.7526745862802,0.004995140036358836,0.004757276225103655,1162330.5809229678,0.0,1031.9031690600186,2258013002636.348,2048084356132.7424,19.972520597402585,0.052224643545701034,19.90231863210603,20.005163503653275,20.01007965644773,59.869192604017705,41.48356877412122,3.5377509331095,1.1960036871276336,5.900955892502524,10.382359678099206,0.43110360437252915,1.1934087181463826,10.379509041402613,1.1934087181463826
1231528.920489561,0.0,0.023256580328579624,0.021094403926149318,0.023256580328579624,5.799952326732545,5.799952326732545,2.715131033950852e-05,2.8163249852016393e-05,18.187272635779454,-18.19171383159888,0.0,5613788178.148975,5091871363.40043,417848426.0340717,2.894938401083079e-05,0.00010019525769969615,9.542405495209154e-05,1.4660891052034266e-06,1.5393935604635978e-06,437.6502510815441,416.80976293480387,0.0049716985418284815,0.0047349509922176,1172884.6861805343,0.0,1031.8996829341477,2299183634213.8315,2085427332620.255,19.985628952359733,0.05461992599925677,19.913670652409643,20.018225138177645,20.024991066490898,59.86948564032818,41.93443760447923,3.1186157794777567,1.6290036266012664,6.3133367872393205,10.775565705274815,1.0781134212380028,1.6286153141636728,10.77425425320968,1.6286153141636728
1242610.7310100056,0.0,0.02317112109767826,0.021016889884515437,0.02317112109767826,5.925930285604505,5.925930285604505,2.699446537897393e-05,2.8000559221018098e-05,18.340629407019414,-18.34496770418831,0.0,5694308087.553702,5164905294.833289,406572401.9141548,2.917719604549495e-05,9.966932585641616e-05,9.492316748230117e-05,1.4652699844664485e-06,1.5385334836897709e-06,439.96595529998865,419.0151955237987,0.004962310414701348,0.004726009918763189,1183438.7914381006,0.0,1031.8944618046194,2340759983317.501,2123138306863.9463,20.005258374757517,0.05675323983558125,19.935241921090867,20.034416417691816,20.04611678548778,59.86550248684285,42.48695156256075,3.0318609623139605,1.8257315561647114,6.500696720156873,10.952519072250656,1.4640412234506295,1.824760620566146,10.952163828177873,1.824760620566146
1253692.5415304506,0.0,0.023102574090808882,0.020954715728624833,0.023102574090808875,6.0562813794419466,6.0562813794419466,2.6835033891742585e-05,2.7835185662503638e-05,18.49257044082313,-18.496595678391984,0.0,5779182131.045222,5241888554.23603,399250768.86813504,2.940053203212547e-05,9.908144528206018e-05,9.436328122100969e-05,1.4643484476917756e-06,1.5375658700763642e-06,442.57899651420564,421.50380620400523,0.0049564338272705686,0.004720413168829114,1193992.8966956672,0.0,1031.886877835619,2382670782134.662,2161152636856.837,20.031016854403354,0.057799211192002785,19.960729795417627,20.055993881528746,20.076326886263406,59.86473455422313,43.06512522847269,2.9730398368846935,1.9597761651441226,6.628358252518252,11.075322272565536,1.7714448430320773,1.9596960490475546,11.074554239498923,1.9596960490475768
1264774.352050895,0.0,0.023035555548356783,0.020893927935017487,0.023035555548356783,6.186064338347691,6.186064338347691,2.6677825381832643e-05,2.7672117932508508e-05,18.64195079791327,-18.645817067900513,0.0,5864704109.881423,5319459510.096527,373881517.49238425,2.9615754951423303e-05,9.85002115039095e-05,9.380972524181855e-05,1.4632397113934519e-06,1.536401696963125e-06,445.1961143282736,423.9962993602606,0.004950765132591426,0.004715014411991833,1204547.0019532335,0.0,1031.8762560412804,2424962738065.677,2199512687587.9155,20.065225327666614,0.05603741841996968,19.996327421212303,20.086603414370177,20.112745147417158,59.872021278213644,43.63541938543411,2.779126002536201,2.1341696815098232,6.794447315723639,11.234025092442124,2.091751569639755,2.134613394078111,11.233209427735268,2.134613394078111
1275856.1625713396,0.0,0.02293566640651175,0.02080332553878617,0.02293566640651175,6.304311641391128,6.304311641391128,2.6533219072902114e-05,2.752212209224653e-05,18.78723865406753,-18.791249320867244,0.0,5942026407.7271595,5389593113.5847225,345775844.79732114,2.9818038741116802e-05,9.807620966711826e-05,9.340591396868405e-05,1.4618406799518558e-06,1.5349327139494489e-06,447.1434744124832,425.8509280118888,0.0049378826133355536,0.004702745346033862,1215101.1072107996,0.0,1031.8639261410062,2467700261464.955,2238276881147.352,20.10608474217541,0.06168874689236376,20.031019955620323,20.128479949374803,20.15875432153109,59.86646517992684,44.12436416425336,2.5660234490804394,2.372515840363476,7.021443657489024,11.448522121686578,2.4532601624561834,2.3707665033130487,11.44740725924086,2.3707665033130487
1286937.9730917844,0.0,0.02281348804490815,0.020692506163182,0.022813488044908157,6.4122070695818,6.412207069581799,2.639717310910379e-05,2.73810056443882e-05,18.927766772446603,-18.932357623663595,0.0,6013417933.144589,5454347331.650421,330469788.06613064,3.0005209998351544e-05,9.775916792045278e-05,9.310396944805029e-05,1.4600947417265729e-06,1.5330994788129015e-06,448.6220418263086,427.25908745362733,0.004920075799145187,0.0046857864753763676,1225655.212468366,0.0,1031.8497342819383,2510753063612.4224,2277327041825.326,20.15450692369277,0.061935107281459366,20.080386100061034,20.173540781657127,20.20959388935969,59.86120812087472,44.54643771927714,2.4467641110119533,2.696828108676963,7.330312484454238,11.744409130059363,2.8583417741698702,2.6952623237502804,11.741734534013847,2.695262323750247
1298019.7836122292,0.0,0.022674192322324892,0.020566160836575868,0.022674192322324892,6.512501459840987,6.512501459840987,2.626811801470714e-05,2.7247140618254286e-05,19.06502043676895,-19.07040175323633,0.0,6080138240.750484,5514864617.460757,331557854.6932828,3.018202558340661e-05,9.752642691469769e-05,9.288231134733112e-05,1.458121083575635e-06,1.5310271377544166e-06,449.73028010414635,428.3145524801394,0.004898454410590535,0.00466519467675289,1236209.3177259325,0.0,1031.8343270188827,2554115523087.254,2316658070827.4414,20.20787882915337,0.05671406932322021,20.140564391118247,20.22114317893512,20.261928917405058,59.857249357969025,44.91809064842929,2.4479655992233145,3.0988990303064123,7.7132371717203885,12.111073669461469,3.3409854351489243,3.1002063715835804,12.109030722524782,3.1002063715835804
1309101.5941326737,0.0,0.022534868601011542,0.020439790114296183,0.022534868601011542,6.610256150683206,6.610256150683206,2.6141664395883774e-05,2.7115974025663284e-05,19.199366236207094,-19.205773228206862,0.0,6146319820.775168,5574893261.474075,328956681.7652686,3.0349795825564093e-05,9.729755311965312e-05,9.266433630443152e-05,1.4559717071830246e-06,1.5287702925421757e-06,450.7745673429429,429.3091117551837,0.004876612608495046,0.004644392960471473,1246763.4229834988,0.0,1031.8175351908349,2597974518567.649,2356439472623.7173,20.266030098390715,0.05665892607446585,20.201154555770263,20.27739850030344,20.319537239097862,59.870801453512954,45.27188957718753,2.421924712551931,3.530131639677625,8.123934894931061,12.500105174327281,3.8472428506167278,3.5280895429633863,12.497133372302393,3.5280895429633863
1320183.4046531185,0.0,0.02237770173346883,0.020297235132398037,0.02237770173346883,6.701143291245231,6.701143291245231,2.6022427796421333e-05,2.699229343344969e-05,19.332167760793084,-19.339717325715814,0.0,6207139790.607913,5630058766.991303,320565872.94531363,3.0512787754421917e-05,9.715795677682242e-05,9.253138740649752e-05,1.4537382433718255e-06,1.5264251555404174e-06,451.41603981466295,429.92003791872656,0.004850762449482912,0.004619773761412297,1257317.528241065,0.0,1031.7990870175324,2642156361779.116,2396513706829.1294,20.328604040003835,0.05946201834905718,20.26147025504689,20.33793923335625,20.386402631610046,59.87085608597804,45.57860487558535,2.3529682993465544,4.069973802114923,8.638070287728517,12.990669538388067,4.4186245535072,4.067326023689777,12.98623675618118,4.067326023689777
1331265.2151735632,0.0,0.022212307612754698,0.020147217789346663,0.022212307612754698,6.7887727646436495,6.7887727646436495,2.590734206707915e-05,2.6872918415841448e-05,19.464137188741212,-19.472827908030013,0.0,6265291172.4039755,5682803784.4934025,309435715.0924846,3.067324968708095e-05,9.706449413187685e-05,9.24423753636922e-05,1.4514699432113285e-06,1.524043440371895e-06,451.8533634886088,430.3365366558178,0.004823005103239331,0.0045933381935612675,1267871.6334986314,0.0,1031.779527638516,2686618414900.76,2436842099683.229,20.39392354426121,0.06403025801732327,20.322448636385268,20.39950273325052,20.459819263152,59.86047066951935,45.86164683507417,2.2639373734129284,4.622348642139551,9.16414156394245,13.493492101869919,4.999866356640947,4.623921677072018,13.491085421380522,4.623921677072018
1342347.0256940078,0.0,0.022038144430393442,0.019989246648882943,0.022038144430393442,6.872855791147484,6.872855791147484,2.57979411535608e-05,2.675944008927345e-05,19.595481257913345,-19.604771518522124,0.0,6319917650.805818,5732351610.708224,308185023.6234059,3.0831967924553045e-05,9.702700489016674e-05,9.240667132396832e-05,1.4492082413817198e-06,1.5216686534508058e-06,452.03009925160035,430.50485643009546,0.00479309253833765,0.004564850036512047,1278425.7387561977,0.0,1031.7577782106423,2731606572161.8774,2477647684500.5693,20.463881589601183,0.06520484342795897,20.392691046507892,20.467997386704365,20.530956335592872,59.86690524259277,46.116612192259474,2.2475816741418813,5.220528754074483,9.73383690864239,14.030576562016762,5.612590092975411,5.215961218978404,14.028082738302395,5.215961218978404
1353428.8362144523,0.0,0.021888416768510468,0.019853439245814484,0.021888416768510468,6.962369071235468,6.962369071235468,2.568308427730949e-05,2.6640302454196554e-05,19.724776079783524,-19.73428547316142,0.0,6381148038.778404,5787889377.576785,307613295.4636893,3.0984356467470945e-05,9.688955118106874e-05,9.227576302958924e-05,1.4468282200496397e-06,1.5191696310521216e-06,452.6682037160031,431.11257496762187,0.004768367184926102,0.004541302080882002,1288979.8440137643,0.0,1031.7348909751888,2776904737627.412,2518734455897.8784,20.537499445889768,0.06668766597589862,20.46590763563525,20.53898758360447,20.6076031184302,59.86821030333204,46.4095794177962,2.2362121093155483,5.718994423608892,10.208566117722784,14.463474214234374,6.133990383315357,5.7046851189666565,14.471369722418736,5.7046851189666565
1364510.6467348973,0.0,0.021762583597216074,0.019739304850082608,0.021762583597216074,7.057693804040537,7.057693804040536,2.556270399137439e-05,2.6515435549886816e-05,19.852559898519075,-19.861935037246212,0.0,6448871830.95195,5849316853.471156,306789958.3026089,3.113209766483509e-05,9.665355803559549e-05,9.205100765294806e-05,1.4443646117633939e-06,1.5165828423515638e-06,453.7615305829052,432.1538386503859,0.004748727546289807,0.0045225976631331506,1299533.9492713306,0.0,1031.7111999342085,2822471440670.4937,2560064798794.099,20.613702780004285,0.06847069809588226,20.541658993663198,20.610990954710086,20.688458391640577,59.86637385066193,46.74228695613029,2.2230552636529306,6.120360278215131,10.59081931258583,14.79813750084028,6.56378777152119,6.091916023941735,14.822599568201111,6.091916023941735
